Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14],10 [0x19][0x15]
1004660,"",0,"",0,0,1,0,0,"",5,false
1004661,"",0,"",0,0,1,0,0,"",5,false
1004662,"",0,"",0,0,1,0,0,"",5,false
1004663,"",0,"",0,0,1,0,0,"",5,false
1004664,"",0,"",0,0,1,0,0,"",5,false
1004665,"",0,"",0,0,1,0,0,"",5,false
1004666,"",0,"",0,0,1,0,0,"",5,false
1004667,"",0,"",0,0,1,0,0,"",5,false
1004668,"언거스트",0,"",0,0,1,0,0,"",2,false
1004669,"케루센",0,"",0,0,1,0,0,"",3,false
1004670,"×1622_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004671,"×1623_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004672,"×1624_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004673,"×1625_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004674,"×1626_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004675,"×1627_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004676,"×1628_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004677,"×1629_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004678,"×1630_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004679,"×1631_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004680,"×1632_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004681,"×1633_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004682,"×1634_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004683,"×1635_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004684,"×1636_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004685,"×1637_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004686,"×1638_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004687,"×1639_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004688,"×1640_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004689,"×1641_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004690,"×1642_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004691,"×1643_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004692,"초코보 관리인",0,"",0,0,1,0,0,"",3,true
1004693,"×1645_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004694,"×1646_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004695,"×1647_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004696,"×1648_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004697,"×1649_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004698,"×1650_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004699,"×1651_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004700,"이크살족 추장",0,"",0,0,1,0,0,"",4,false
1004701,"비공정 운전수",0,"",0,0,1,0,0,"",4,false
1004702,"비공정사 직원",0,"",0,0,1,0,0,"",4,false
1004703,"견습 환술사",0,"",0,0,1,0,0,"",4,false
1004704,"브레몽드",0,"",0,0,1,0,0,"",4,false
1004705,"거리벌드",0,"",0,0,1,0,0,"",4,false
1004706,"여왕 직속 시녀",0,"",0,0,1,0,0,"",4,false
1004707,"나나모의 위병",0,"",0,0,1,0,0,"",4,false
1004708,"쾌활한 여자",0,"",0,0,1,0,0,"",4,false
1004709,"적극적인 여자",0,"",0,0,1,0,0,"",4,false
1004710,"햇볕에 탄 상인",0,"",0,0,1,0,0,"",4,false
1004711,"바빠 보이는 상인",0,"",0,0,1,0,0,"",4,false
1004712,"브레몽데",0,"",0,0,1,0,0,"",4,false
1004713,"노란셔츠 경비병",0,"",0,0,1,0,0,"",4,false
1004714,"바다뱀의 혀 갑판원",0,"",0,0,1,0,0,"",4,false
1004715,"바다뱀의 혀 조타수",0,"",0,0,1,0,0,"",4,false
1004716,"벤뤼스",0,"",0,0,1,0,0,"",4,false
1004717,"흑와단 대장 에인차 슬라퓌어쥔",0,"",0,0,1,0,0,"",4,false
1004718,"푸른 문신을 한 남자",0,"",0,0,1,0,0,"",4,false
1004719,"세브린",0,"",0,0,1,0,0,"",4,false
1004720,"꽃 파는 소녀",0,"",0,0,1,0,0,"",4,false
1004721,"구리칼날단 위병대장",0,"",0,0,1,0,0,"",4,false
1004722,"구리칼날단 위병",0,"",0,0,1,0,0,"",4,false
1004723,"구리칼날단 전령",0,"",0,0,1,0,0,"",4,false
1004724,"건장한 선원",0,"",0,0,1,0,0,"",4,false
1004725,"짐마차 마부",0,"",0,0,1,0,0,"",4,false
1004726,"지저분한 경호원",0,"",0,0,1,0,0,"",4,false
1004727,"난폭한 경호원",0,"",0,0,1,0,0,"",4,false
1004728,"건방진 경호원",0,"",0,0,1,0,0,"",4,false
1004729,"목소리 큰 상인",0,"",0,0,1,0,0,"",4,false
1004730,"노란셔츠 상륙병",0,"",0,0,1,0,0,"",4,false
1004731,"초라한 남자",0,"",0,0,1,0,0,"",4,false
1004732,"신궁부대 대원",0,"",0,0,1,0,0,"",4,false
1004733,"사채업자로 보이는 남자",0,"",0,0,1,0,0,"",4,false
1004734,"르윈",0,"",0,0,1,0,0,"",4,false
1004735,"흑와단 상사 유진",0,"",0,0,1,0,0,"총사령부",3,true
1004736,"흑와단 상사 카라푸민",0,"",0,0,1,0,0,"총사령부",3,true
1004737,"쌍사당 상사 세드르피에르",0,"",0,0,1,0,0,"총사령부",3,true
1004738,"쌍사당 상사 하암네코",0,"",0,0,1,0,0,"총사령부",3,true
1004739,"불멸대 상사 키키리",0,"",0,0,1,0,0,"총사령부",3,true
1004740,"불멸대 상사 푸른 청어",0,"",0,0,1,0,0,"총사령부",3,true
1004741,"특무대장 리벌드",0,"",0,0,1,0,0,"길드 작전",3,true
1004742,"특무대장 리벌드",0,"",0,0,1,0,0,"길드 작전",2,true
1004743,"특무대장 길 잃은 토끼",0,"",0,0,1,0,0,"길드 작전",3,true
1004744,"특무대장 길 잃은 토끼",0,"",0,0,1,0,0,"길드 작전",2,true
1004745,"특무대장 티로로",0,"",0,0,1,0,0,"길드 작전",3,true
1004746,"특무대장 티로로",0,"",0,0,1,0,0,"길드 작전",2,true
1004747,"카느 에 센나",0,"",0,0,1,0,0,"",4,false
1004748,"꾀죄죄한 여자",0,"",0,0,1,0,0,"",4,false
1004749,"언거스트",0,"",0,0,1,0,0,"",4,false
1004750,"젊은 울다하 시민",0,"",0,0,1,0,0,"",4,false
1004751,"초조해하는 울다하 시민",0,"",0,0,1,0,0,"",4,false
1004752,"불멸대 중사",0,"",0,0,1,0,0,"",4,false
1004753,"불멸대 이병",0,"",0,0,1,0,0,"",4,false
1004754,"배신한 불멸대원",0,"",0,0,1,0,0,"",4,false
1004755,"테무그 조",0,"",0,0,1,0,0,"",4,false
1004756,"아씨엔 라하브레아",0,"",0,0,1,0,0,"",4,false
1004757,"아씨엔 라하브레아",0,"",0,0,1,0,0,"",4,false
1004758,"汎用アシエン",0,"",0,0,1,0,0,"",4,false
1004759,"汎用アシエン",0,"",0,0,1,0,0,"",4,false
1004760,"아씨엔 라하브레아",0,"",0,0,1,0,0,"",4,false
1004761,"아씨엔 파시타로트",0,"",0,0,1,0,0,"",4,false
1004762,"아씨엔 이게요름",0,"",0,0,1,0,0,"",4,false
1004763,"아씨엔 나브리알레스",0,"",0,0,1,0,0,"",4,false
1004764,"가면 쓴 마도사",0,"",0,0,1,0,0,"",4,false
1004765,"신궁부대 대원",0,"",0,0,1,0,0,"",4,false
1004766,"흑와단 통신병",0,"",0,0,1,0,0,"",4,false
1004767,"쌍사당 통신병",0,"",0,0,1,0,0,"",4,false
1004768,"",0,"",0,0,1,0,0,"",4,false
1004769,"",0,"",0,0,1,0,0,"",4,false
1004770,"",0,"",0,0,1,0,0,"",4,false
1004771,"",0,"",0,0,1,0,0,"",4,false
1004772,"",0,"",0,0,1,0,0,"",4,false
1004773,"",0,"",0,0,1,0,0,"",4,false
1004774,"",0,"",0,0,1,0,0,"",4,false
1004775,"",0,"",0,0,1,0,0,"",4,false
1004776,"",0,"",0,0,1,0,0,"",4,false
1004777,"",0,"",0,0,1,0,0,"",4,false
1004778,"",0,"",0,0,1,0,0,"",4,false
1004779,"",0,"",0,0,1,0,0,"",4,false
1004780,"",0,"",0,0,1,0,0,"",4,false
1004781,"",0,"",0,0,1,0,0,"",4,false
1004782,"",0,"",0,0,1,0,0,"",4,false
1004783,"",0,"",0,0,1,0,0,"",4,false
1004784,"",0,"",0,0,1,0,0,"",4,false
1004785,"",0,"",0,0,1,0,0,"",4,false
1004786,"",0,"",0,0,1,0,0,"",4,false
1004787,"",0,"",0,0,1,0,0,"",4,false
1004788,"",0,"",0,0,1,0,0,"",4,false
1004789,"",0,"",0,0,1,0,0,"",4,false
1004790,"",0,"",0,0,1,0,0,"",4,false
1004791,"",0,"",0,0,1,0,0,"",4,false
1004792,"",0,"",0,0,1,0,0,"",4,false
1004793,"",0,"",0,0,1,0,0,"",4,false
1004794,"",0,"",0,0,1,0,0,"",4,false
1004795,"",0,"",0,0,1,0,0,"",4,false
1004796,"",0,"",0,0,1,0,0,"",4,false
1004797,"",0,"",0,0,1,0,0,"",4,false
1004798,"",0,"",0,0,1,0,0,"",4,false
1004799,"",0,"",0,0,1,0,0,"",4,false
1004800,"",0,"",0,0,1,0,0,"",4,false
1004801,"",0,"",0,0,1,0,0,"",4,false
1004802,"",0,"",0,0,1,0,0,"",4,false
1004803,"",0,"",0,0,1,0,0,"",4,false
1004804,"",0,"",0,0,1,0,0,"",4,false
1004805,"",0,"",0,0,1,0,0,"",4,false
1004806,"",0,"",0,0,1,0,0,"",4,false
1004807,"",0,"",0,0,1,0,0,"",4,false
1004808,"",0,"",0,0,1,0,0,"",4,false
1004809,"",0,"",0,0,1,0,0,"",4,false
1004810,"",0,"",0,0,1,0,0,"",4,false
1004811,"",0,"",0,0,1,0,0,"",4,false
1004812,"",0,"",0,0,1,0,0,"",4,false
1004813,"",0,"",0,0,1,0,0,"",4,false
1004814,"",0,"",0,0,1,0,0,"",4,false
1004815,"",0,"",0,0,1,0,0,"",4,false
1004816,"",0,"",0,0,1,0,0,"",4,false
1004817,"",0,"",0,0,1,0,0,"",4,false
1004818,"",0,"",0,0,1,0,0,"",4,false
1004819,"",0,"",0,0,1,0,0,"",4,false
1004820,"",0,"",0,0,1,0,0,"",4,false
1004821,"",0,"",0,0,1,0,0,"",4,false
1004822,"",0,"",0,0,1,0,0,"",4,false
1004823,"",0,"",0,0,1,0,0,"",4,false
1004824,"",0,"",0,0,1,0,0,"",4,false
1004825,"",0,"",0,0,1,0,0,"",4,false
1004826,"",0,"",0,0,1,0,0,"",4,false
1004827,"",0,"",0,0,1,0,0,"",4,false
1004828,"",0,"",0,0,1,0,0,"",4,false
1004829,"",0,"",0,0,1,0,0,"",4,false
1004830,"",0,"",0,0,1,0,0,"",4,false
1004831,"",0,"",0,0,1,0,0,"",4,false
1004832,"",0,"",0,0,1,0,0,"",4,false
1004833,"",0,"",0,0,1,0,0,"",4,false
1004834,"",0,"",0,0,1,0,0,"",4,false
1004835,"",0,"",0,0,1,0,0,"",4,false
1004836,"",0,"",0,0,1,0,0,"",4,false
1004837,"",0,"",0,0,1,0,0,"",4,false
1004838,"",0,"",0,0,1,0,0,"",4,false
1004839,"",0,"",0,0,1,0,0,"",4,false
1004840,"",0,"",0,0,1,0,0,"",4,false
1004841,"",0,"",0,0,1,0,0,"",4,false
1004842,"",0,"",0,0,1,0,0,"",4,false
1004843,"",0,"",0,0,1,0,0,"",4,false
1004844,"",0,"",0,0,1,0,0,"",4,false
1004845,"",0,"",0,0,1,0,0,"",4,false
1004846,"",0,"",0,0,1,0,0,"",4,false
1004847,"",0,"",0,0,1,0,0,"",4,false
1004848,"",0,"",0,0,1,0,0,"",4,false
1004849,"",0,"",0,0,1,0,0,"",4,false
1004850,"",0,"",0,0,1,0,0,"",4,false
1004851,"",0,"",0,0,1,0,0,"",4,false
1004852,"",0,"",0,0,1,0,0,"",4,false
1004853,"",0,"",0,0,1,0,0,"",4,false
1004854,"",0,"",0,0,1,0,0,"",4,false
1004855,"",0,"",0,0,1,0,0,"",4,false
1004856,"",0,"",0,0,1,0,0,"",4,false
1004857,"",0,"",0,0,1,0,0,"",4,false
1004858,"",0,"",0,0,1,0,0,"",4,false
1004859,"",0,"",0,0,1,0,0,"",4,false
1004860,"",0,"",0,0,1,0,0,"",4,false
1004861,"",0,"",0,0,1,0,0,"",4,false
1004862,"",0,"",0,0,1,0,0,"",4,false
1004863,"",0,"",0,0,1,0,0,"",4,false
1004864,"",0,"",0,0,1,0,0,"",4,false
1004865,"절대왕 갈반스",0,"",0,0,1,0,0,"",4,false
1004866,"범고래이빨 덴",0,"",0,0,1,0,0,"",4,false
1004867,"힘센팔뚝 귀게스",0,"",0,0,1,0,0,"",4,false
1004868,"",0,"",0,0,1,0,0,"",4,false
1004869,"",0,"",0,0,1,0,0,"",5,false
1004870,"",0,"",0,0,1,0,0,"",5,false
1004871,"",0,"",0,0,1,0,0,"",5,false
1004872,"",0,"",0,0,1,0,0,"",5,false
1004873,"",0,"",0,0,1,0,0,"",5,false
1004874,"",0,"",0,0,1,0,0,"",5,false
1004875,"",0,"",0,0,1,0,0,"",5,false
1004876,"",0,"",0,0,1,0,0,"",5,false
1004877,"",0,"",0,0,1,0,0,"",5,false
1004878,"",0,"",0,0,1,0,0,"",5,false
1004879,"",0,"",0,0,1,0,0,"",5,false
1004880,"",0,"",0,0,1,0,0,"",5,false
1004881,"",0,"",0,0,1,0,0,"",5,false
1004882,"",0,"",0,0,1,0,0,"",5,false
1004883,"불멸대 장교",0,"",0,0,1,0,0,"",3,false
1004884,"쌍사당 장교",0,"",0,0,1,0,0,"",3,false
1004885,"흑와단 장교",0,"",0,0,1,0,0,"",3,false
1004886,"비공정 승무원",0,"",0,0,1,0,0,"",3,false
1004887,"비공정 승무원",0,"",0,0,1,0,0,"",3,false
1004888,"비공정 승무원",0,"",0,0,1,0,0,"",3,false
1004889,"×1652_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004890,"×1653_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004891,"×1654_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004892,"×1655_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004893,"마물 사냥꾼",0,"",0,0,1,0,0,"",3,true
1004894,"불멸대 상병 애너벨",0,"",0,0,1,0,0,"",3,false
1004895,"×1658_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004896,"×1659_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004897,"×1660_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004898,"×1661_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004899,"×1662_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004900,"×1663_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004901,"×1664_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004902,"×1665_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004903,"×1666_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004904,"×1667_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004905,"×1668_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004906,"×1669_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004907,"×1670_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004908,"×1671_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004909,"×1672_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004910,"×1673_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004911,"×1674_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004912,"×1675_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004913,"×1676_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004914,"하브",0,"",0,0,1,0,0,"",3,true
1004915,"×1678_ウルダハ",0,"",0,0,1,0,0,"",3,false
1004916,"×1679_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004917,"우오드 눈",0,"",0,0,1,0,0,"",3,false
1004918,"×1681_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004919,"×1682_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004920,"×1683_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004921,"×1684_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004922,"×1685_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004923,"×1686_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004924,"×1687_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004925,"×1688_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004926,"×1689_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004927,"×1690_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004928,"×1691_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004929,"×1692_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004930,"×1693_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004931,"×1694_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004932,"×1695_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004933,"×1696_ウルダハ",0,"",0,0,1,0,0,"",3,false
1004934,"×1697_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004935,"×1698_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004936,"×1699_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004937,"×1700_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004938,"×1701_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004939,"×1702_ウルダハ",0,"",0,0,1,0,0,"",3,false
1004940,"×1703_ウルダハ",0,"",0,0,1,0,0,"",3,false
1004941,"×1704_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004942,"×1705_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004943,"×1706_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004944,"×1707_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004945,"×1708_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004946,"×1709_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004947,"×1710_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004948,"×1711_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004949,"×1712_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004950,"×1713_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004951,"우몰파",0,"",0,0,1,0,0,"",3,true
1004952,"×1715_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004953,"×1716_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004954,"×1717_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004955,"×1718_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004956,"×1719_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004957,"×1720_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004958,"×1721_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004959,"×1722_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004960,"배달부 모그리",0,"",0,0,1,0,0,"",3,true
1004961,"배달부 모그리",0,"",0,0,1,0,0,"",3,true
1004962,"우고로물리",0,"",0,0,1,0,0,"",3,false
1004963,"×1726_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004964,"×1727_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004965,"×1728_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004966,"×1729_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004967,"×1730_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004968,"×1731_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004969,"×1732_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004970,"×1733_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004971,"×1734_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004972,"×1735_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004973,"×1736_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004974,"×1737_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004975,"×1738_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004976,"×1739_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004977,"×1740_ウルダハ",0,"",0,0,1,0,0,"",3,false
1004978,"×1741_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004979,"×1742_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004980,"×1743_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004981,"×1744_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004982,"×1745_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004983,"주술사 유해",0,"",0,0,1,0,0,"",5,false
1004984,"주술사 유해",0,"",0,0,1,0,0,"",5,false
1004985,"주술사 유해",0,"",0,0,1,0,0,"",5,false
1004986,"×1749_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004987,"×1750_ウルダハ",0,"",0,0,1,0,0,"",5,false
1004988,"해먼",0,"",0,0,1,0,0,"",5,false
1004989,"루루쿠타",0,"",0,0,1,0,0,"",2,false
1004990,"스위어가임",0,"",0,0,1,0,0,"",3,false
1004991,"",0,"",0,0,1,0,0,"",5,false
1004992,"",0,"",0,0,1,0,0,"",5,false
1004993,"",0,"",0,0,1,0,0,"",5,false
1004994,"",0,"",0,0,1,0,0,"",5,false
1004995,"",0,"",0,0,1,0,0,"",5,false
1004996,"",0,"",0,0,1,0,0,"",5,false
1004997,"",0,"",0,0,1,0,0,"",5,false
1004998,"",0,"",0,0,1,0,0,"",5,false
1004999,"",0,"",0,0,1,0,0,"",5,false
1005000,"",0,"",0,0,1,0,0,"",5,false
1005001,"",0,"",0,0,1,0,0,"",5,false
1005002,"",0,"",0,0,1,0,0,"",5,false
1005003,"파르물",0,"",0,0,1,0,0,"",3,false
1005004,"",0,"",0,0,1,0,0,"",5,false
1005005,"",0,"",0,0,1,0,0,"",5,false
1005006,"",0,"",0,0,1,0,0,"",5,false
1005007,"",0,"",0,0,1,0,0,"",5,false
1005008,"코코모",0,"",0,0,1,0,0,"",4,false
1005009,"",0,"",0,0,1,0,0,"",5,false
1005010,"알라미고인 기술병",0,"",0,0,1,0,0,"",4,false
1005011,"달마스카인 기술병",0,"",0,0,1,0,0,"",4,false
1005012,"새벽의 혈맹원",0,"",0,0,1,0,0,"",3,false
1005013,"이다",0,"",0,0,1,0,0,"",3,false
1005014,"파파리모",0,"",0,0,1,0,0,"",3,false
1005015,"산크레드",0,"",0,0,1,0,0,"",3,false
1005016,"야슈톨라",0,"",0,0,1,0,0,"",3,false
1005017,"불멸대 중사",0,"",0,0,1,0,0,"",3,false
1005018,"불멸대 이병 아달라",0,"",0,0,1,0,0,"탑승 수속",3,false
1005019,"올리",0,"",0,0,1,0,0,"",3,false
1005020,"아렌벌드",0,"",0,0,1,0,0,"",3,false
1005021,"네드릭 아이언하트",0,"",0,0,1,0,0,"",3,false
1005022,"아아바 티아",0,"",0,0,1,0,0,"",3,false
1005023,"",0,"",0,0,1,0,0,"",5,false
1005024,"은갑옷단 근위기사",0,"",0,0,1,0,0,"",4,false
1005025,"귀곡부대 대원",0,"",0,0,1,0,0,"",4,false
1005026,"쌍사당 소위",0,"",0,0,1,0,0,"",4,false
1005027,"불멸대 소위",0,"",0,0,1,0,0,"",4,false
1005028,"흑와단 소위",0,"",0,0,1,0,0,"",4,false
1005029,"새벽의 혈맹원",0,"",0,0,1,0,0,"",4,false
1005030,"",0,"",0,0,1,0,0,"",4,false
1005031,"노란셔츠 상륙병",0,"",0,0,1,0,0,"",4,false
1005032,"",0,"",0,0,1,0,0,"",5,false
1005033,"",0,"",0,0,1,0,0,"",5,false
1005034,"",0,"",0,0,1,0,0,"",5,false
1005035,"",0,"",0,0,1,0,0,"",5,false
1005036,"",0,"",0,0,1,0,0,"",5,false
1005037,"",0,"",0,0,1,0,0,"",5,false
1005038,"",0,"",0,0,1,0,0,"",5,false
1005039,"",0,"",0,0,1,0,0,"",5,false
1005040,"",0,"",0,0,1,0,0,"",5,false
1005041,"",0,"",0,0,1,0,0,"",5,false
1005042,"",0,"",0,0,1,0,0,"",5,false
1005043,"",0,"",0,0,1,0,0,"",5,false
1005044,"",0,"",0,0,1,0,0,"",5,false
1005045,"",0,"",0,0,1,0,0,"",5,false
1005046,"",0,"",0,0,1,0,0,"",5,false
1005047,"",0,"",0,0,1,0,0,"",5,false
1005048,"",0,"",0,0,1,0,0,"",5,false
1005049,"",0,"",0,0,1,0,0,"",5,false
1005050,"",0,"",0,0,1,0,0,"",5,false
1005051,"",0,"",0,0,1,0,0,"",5,false
1005052,"",0,"",0,0,1,0,0,"",5,false
1005053,"",0,"",0,0,1,0,0,"",5,false
1005054,"",0,"",0,0,1,0,0,"",5,false
1005055,"",0,"",0,0,1,0,0,"",5,false
1005056,"",0,"",0,0,1,0,0,"",5,false
1005057,"",0,"",0,0,1,0,0,"",5,false
1005058,"",0,"",0,0,1,0,0,"",5,false
1005059,"",0,"",0,0,1,0,0,"",5,false
1005060,"",0,"",0,0,1,0,0,"",5,false
1005061,"",0,"",0,0,1,0,0,"",5,false
1005062,"",0,"",0,0,1,0,0,"",5,false
1005063,"",0,"",0,0,1,0,0,"",5,false
1005064,"데페자",0,"",0,0,1,0,0,"",3,true
1005065,"이릴팔크",0,"",0,0,1,0,0,"",3,true
1005066,"베베마이",0,"",0,0,1,0,0,"",3,true
1005067,"부딕",0,"",0,0,1,0,0,"",3,true
1005068,"갈레말 제국 병사",0,"",0,0,1,0,0,"",4,false
1005069,"갈레말 제국 병사",0,"",0,0,1,0,0,"",4,false
1005070,"갈레말 제국 병사",0,"",0,0,1,0,0,"",4,false
1005071,"",0,"",0,0,1,0,0,"",4,false
1005072,"",0,"",0,0,1,0,0,"",4,false
1005073,"",0,"",0,0,1,0,0,"",4,false
1005074,"",0,"",0,0,1,0,0,"",4,false
1005075,"",0,"",0,0,1,0,0,"",4,false
1005076,"",0,"",0,0,1,0,0,"",4,false
1005077,"",0,"",0,0,1,0,0,"",4,false
1005078,"",0,"",0,0,1,0,0,"",4,false
1005079,"",0,"",0,0,1,0,0,"",4,false
1005080,"",0,"",0,0,1,0,0,"",4,false
1005081,"",0,"",0,0,1,0,0,"",4,false
1005082,"",0,"",0,0,1,0,0,"",4,false
1005083,"",0,"",0,0,1,0,0,"",4,false
1005084,"",0,"",0,0,1,0,0,"",4,false
1005085,"",0,"",0,0,1,0,0,"",4,false
1005086,"",0,"",0,0,1,0,0,"",4,false
1005087,"",0,"",0,0,1,0,0,"",4,false
1005088,"",0,"",0,0,1,0,0,"",4,false
1005089,"",0,"",0,0,1,0,0,"",4,false
1005090,"",0,"",0,0,1,0,0,"",4,false
1005091,"",0,"",0,0,1,0,0,"",4,false
1005092,"",0,"",0,0,1,0,0,"",4,false
1005093,"",0,"",0,0,1,0,0,"",4,false
1005094,"",0,"",0,0,1,0,0,"",4,false
1005095,"",0,"",0,0,1,0,0,"",4,false
1005096,"",0,"",0,0,1,0,0,"",4,false
1005097,"",0,"",0,0,1,0,0,"",4,false
1005098,"",0,"",0,0,1,0,0,"",4,false
1005099,"",0,"",0,0,1,0,0,"",4,false
1005100,"",0,"",0,0,1,0,0,"",4,false
1005101,"",0,"",0,0,1,0,0,"",4,false
1005102,"",0,"",0,0,1,0,0,"",4,false
1005103,"",0,"",0,0,1,0,0,"",4,false
1005104,"쌍사당 이병",0,"",0,0,1,0,0,"",4,false
1005105,"흑와단 이병",0,"",0,0,1,0,0,"",4,false
1005106,"불멸대 이병",0,"",0,0,1,0,0,"",4,false
