Index,0 [0x0][0x0]
4964,"탑승"
4965,"명령"
4966,"기술"
4967,"장비"
4968,"랭크"
4969,"기술 포인트: <value>"
4970,"방어형"
4971,"공격형"
4972,"회복형"
4973,"레벨 <value>"
4974,"<value>SP를 소비하여 <value><?0xd> 습득하시겠습니까?"
4975,"동행 중"
4976,"탑승 중"
4977,"대기 중"
4978,"????"
4979,"??:??"
4980,"부대 정보 편집"
4981,""
4982,"확인"
4983,"취소"
4984,"부대 표어"
4985,"없음"
4986,"<ref:Stain>"
4987,"현재 색상"
4988,"좋아하는 먹이"
4989,"<ref:Item>"
4990,"부르기"
4991,"머리"
4992,"몸통"
4993,"다리"
4994,"장비가 없습니다."
4995,"타기/내리기"
4996,"외모"
4997,"일반"
4998,"초코보 기술"
4999,"<if(INT: 3 ? 1 ) {<value>/<value>} else {--/--}>"
5000,""
5001,""
5002,""
5003,""
5004,""
5005,""
5006,""
5007,""
5008,"<if(PLYR: 79 == 4 ) {delete} else {Backspace}>"
5009,"<if(PLYR: 79 == 4 ) {tab} else {Tab}>"
5010,""
5011,""
5012,""
5013,"<if(PLYR: 79 == 4 ) {return} else {Enter}>"
5014,""
5015,""
5016,"<if(PLYR: 79 == 4 ) {shift} else {Shift}>"
5017,"<if(PLYR: 79 == 4 ) {control} else {Ctrl}>"
5018,"<if(PLYR: 79 == 4 ) {option} else {Alt}>"
5019,"<if(PLYR: 79 == 4 ) {F15} else {Pause}>"
5020,"<if(PLYR: 79 == 4 ) {caps lock} else {Caps Lock}>"
5021,"かな"
5022,""
5023,""
5024,""
5025,"한자"
5026,""
5027,"<if(PLYR: 79 == 4 ) {esc} else {Esc}>"
5028,"変換"
5029,"無変換"
5030,""
5031,""
5032,"스페이스 바"
5033,"<if(PLYR: 79 == 4 ) {page up} else {Page Up}>"
5034,"<if(PLYR: 79 == 4 ) {page down} else {Page Down}>"
5035,"<if(PLYR: 79 == 4 ) {end} else {End}>"
5036,"<if(PLYR: 79 == 4 ) {home} else {Home}>"
5037,"←"
5038,"↑"
5039,"→"
5040,"↓"
5041,""
5042,""
5043,""
5044,"<if(PLYR: 79 == 4 ) {F13} else {Print Screen}>"
5045,"<if(PLYR: 79 == 4 ) {fn} else {Insert}>"
5046,"<if(PLYR: 79 == 4 ) {delete} else {Delete}>"
5047,""
5048,"0"
5049,"1"
5050,"2"
5051,"3"
5052,"4"
5053,"5"
5054,"6"
5055,"7"
5056,"8"
5057,"9"
5058,""
5059,""
5060,""
5061,""
5062,""
5063,""
5064,""
5065,"A"
5066,"B"
5067,"C"
5068,"D"
5069,"E"
5070,"F"
5071,"G"
5072,"H"
5073,"I"
5074,"J"
5075,"K"
5076,"L"
5077,"M"
5078,"N"
5079,"O"
5080,"P"
5081,"Q"
5082,"R"
5083,"S"
5084,"T"
5085,"U"
5086,"V"
5087,"W"
5088,"X"
5089,"Y"
5090,"Z"
5091,"왼쪽 WIN"
5092,"오른쪽 WIN"
5093,"App"
5094,""
5095,""
5096,"<if(PLYR: 79 == 4 ) {num0} else {NUM0}>"
5097,"<if(PLYR: 79 == 4 ) {num1} else {NUM1}>"
5098,"<if(PLYR: 79 == 4 ) {num2} else {NUM2}>"
5099,"<if(PLYR: 79 == 4 ) {num3} else {NUM3}>"
5100,"<if(PLYR: 79 == 4 ) {num4} else {NUM4}>"
5101,"<if(PLYR: 79 == 4 ) {num5} else {NUM5}>"
5102,"<if(PLYR: 79 == 4 ) {num6} else {NUM6}>"
5103,"<if(PLYR: 79 == 4 ) {num7} else {NUM7}>"
5104,"<if(PLYR: 79 == 4 ) {num8} else {NUM8}>"
5105,"<if(PLYR: 79 == 4 ) {num9} else {NUM9}>"
5106,"<if(PLYR: 79 == 4 ) {num*} else {NUM*}>"
5107,"<if(PLYR: 79 == 4 ) {num+} else {NUM+}>"
5108,""
5109,"<if(PLYR: 79 == 4 ) {num-} else {NUM-}>"
5110,"<if(PLYR: 79 == 4 ) {num.} else {NUM.}>"
5111,"<if(PLYR: 79 == 4 ) {num/} else {NUM/}>"
5112,"F1"
5113,"F2"
5114,"F3"
5115,"F4"
5116,"F5"
5117,"F6"
5118,"F7"
5119,"F8"
5120,"F9"
5121,"F10"
5122,"F11"
5123,"F12"
5124,""
5125,""
5126,""
5127,""
5128,"<if(PLYR: 79 == 4 ) {clear} else {Num Lock}>"
5129,"<if(PLYR: 79 == 4 ) {F14} else {Scroll Lock}>"
5130,";"
5131,","
5132,"-"
5133,"."
5134,"/"
5135,":"
5136,"@"
5137,"["
5138,"|"
5139,"]"
5140,"^"
5141,""
5142,""
5143,""
5144,""
5145,""
5146,""
5147,""
5148,""
5149,""
5150,""
5151,""
5152,""
5153,""
5154,""
5155,""
5156,""
5157,""
5158,""
5159,""
5160,"<if(PLYR: 79 == 4 ) {마우스} else {마우스}>"
5161,"<if(PLYR: 79 == 4 ) {마우스} else {마우스}>"
5162,"<if(PLYR: 79 == 4 ) {마우스} else {마우스}>"
5163,"<if(PLYR: 79 == 4 ) {마우스} else {마우스}>"
5164,"<if(PLYR: 79 == 4 ) {마우스} else {마우스}>"
5165,"마우스 틸트 왼쪽"
5166,"마우스 틸트 오른쪽"
5167,""
5168,""
5169,""
5170,""
5171,""
5172,""
5173,""
5174,""
5175,""
5176,""
5177,""
5178,""
5179,""
5180,""
5181,""
5182,""
5183,""
5184,""
5185,""
5186,""
5187,""
5188,""
5189,""
5190,""
5191,""
5192,""
5193,""
5194,""
5195,"설정할 기능을 선택하십시오."
5196,"알파벳, 일부 기호 및 숫자 키(숫자 패드 제외)만 입력하실 수 있습니다."
5197,"설정할 키를 입력하십시오."
5198,"설정할 기능을 선택하십시오. 마우스 오른쪽 클릭으로 설정을 해제할 수 있습니다."
5199,"키 설정을 초기 상태로 복원하시겠습니까?"
5200,""
5201,""
5202,""
5203,""
5204,""
5205,""
5206,""
5207,""
5208,"BS"
5209,"TB"
5210,""
5211,""
5212,""
5213,"ENT"
5214,""
5215,""
5216,""
5217,""
5218,""
5219,"<if(PLYR: 79 == 4 ) {F15} else {PB}>"
5220,"CL"
5221,"かな"
5222,""
5223,""
5224,""
5225,"한자"
5226,""
5227,"ESC"
5228,"変換"
5229,"無変換"
5230,""
5231,""
5232,"SPC"
5233,"PU"
5234,"PD"
5235,"END"
5236,"HM"
5237,"←"
5238,"↑"
5239,"→"
5240,"↓"
5241,""
5242,""
5243,""
5244,"<if(PLYR: 79 == 4 ) {F13} else {PS}>"
5245,"<if(PLYR: 79 == 4 ) {FN} else {INS}>"
5246,"DEL"
5247,""
5248,"0"
5249,"1"
5250,"2"
5251,"3"
5252,"4"
5253,"5"
5254,"6"
5255,"7"
5256,"8"
5257,"9"
5258,""
5259,""
5260,""
5261,""
5262,""
5263,""
5264,""
5265,"A"
5266,"B"
5267,"C"
5268,"D"
5269,"E"
5270,"F"
5271,"G"
5272,"H"
5273,"I"
5274,"J"
5275,"K"
5276,"L"
5277,"M"
5278,"N"
5279,"O"
5280,"P"
5281,"Q"
5282,"R"
5283,"S"
5284,"T"
5285,"U"
5286,"V"
5287,"W"
5288,"X"
5289,"Y"
5290,"Z"
5291,"왼쪽 WIN"
5292,"오른쪽 WIN"
5293,"App"
5294,""
5295,""
5296,"º0"
5297,"º1"
5298,"º2"
5299,"º3"
5300,"º4"
5301,"º5"
5302,"º6"
5303,"º7"
5304,"º8"
5305,"º9"
5306,"º*"
5307,"º+"
5308,""
5309,"º-"
5310,"ºDL"
5311,"º/"
5312,"F1"
5313,"F2"
5314,"F3"
5315,"F4"
5316,"F5"
5317,"F6"
5318,"F7"
5319,"F8"
5320,"F9"
5321,"F10"
5322,"F11"
5323,"F12"
5324,""
5325,""
5326,""
5327,""
5328,"<if(PLYR: 79 == 4 ) {CLR} else {Num}>"
5329,"<if(PLYR: 79 == 4 ) {F14} else {Scroll}>"
5330,""
5331,""
5332,""
5333,""
5334,""
5335,""
5336,""
5337,""
5338,""
5339,""
5340,""
5341,""
5342,""
5343,""
5344,""
5345,""
5346,""
5347,""
5348,""
5349,""
5350,""
5351,""
5352,""
5353,""
5354,""
5355,""
5356,""
5357,""
5358,""
5359,""
5360,"M1"
5361,"M3"
5362,"M2"
5363,"M4"
5364,"M5"
5365,"<M"
5366,"M>"
5367,""
5368,""
5369,""
5370,""
5371,""
5372,""
5373,""
5374,""
5375,""
5376,""
5377,""
5378,""
5379,""
5380,""
5381,""
5382,""
5383,""
5384,""
5385,""
5386,""
5387,""
5388,""
5389,""
5390,""
5391,""
5392,""
5393,""
5394,""
5395,""
5396,""
5397,""
5398,""
5399,""
5400,"클래스/잡"
5401,"발톱 팀"
5402,"송곳니 팀"
5403,"소지 메달"
5404,"K/D/A"
5405,"총 메달"
5406,"평점 변동:"
5407,"<if(INT: 3 == 1 ) {<value>} else {<if(INT: 3 ? 1 ) {<value>(+<value>)} else {<value>(<value>)}>}>"
5408,"등급"
5409,"K/D/A"
5410,"소지 메달"
5411,"(승률: <value>%)"
5412,"순위"
5413,"평점:"
5414,"등급:"
5415,"승급전"
5416,"승급전 발생 중!"
5417,"<if(INT: 2 == 1 ) {표시할 승급전이 없습니다.} else {<if(INT: 3 == 1 ) {승급까지} else {승급전 발생까지}>}>"
5418,"<value>"
5419,"<value>"
5420,"전황 확인"
5421,"전황을 확인합니다."
5422,"<value>."
5423,"소지 메달"
5424,"도움 수"
5425,"<value>/<value>/<value>"
5426,"Esc 키를 누르거나 주 메뉴를 열었을 때 전황 확인 창이 닫히지 않도록 잠금 상태를 설정합니다."
5427,"<value>/<value>/<value>"
5428,"합계 K/D/A"
5429,"K: 적을 쓰러뜨린 횟수 / D: 전투불능이 된 횟수 / A: 적 처치에 관여한 횟수"
5430,"로웨나 상회 거래"
5431,""
5432,"아이템 이름"
5433,"레벨"
5434,"소장 가치"
5435,"납품 개수"
5436,"취득 화폐"
5437,"취득 경험치"
5438,"보유 수"
5439,"<value>～"
5440,"<value>/<value>"
5441,"<value>"
5442,"보상 내역"
5443,"기본 보상"
5444,"추가 보상"
5445,"소장 가치: <value>～<if(INT: 3 == 1 ) {} else {<value>}>"
5446,"<value>～<if(INT: 3 == 1 ) {} else {<value>}>"
5447,"납품 기한: <value>시간 <value>분 후[<value>/<value> <value>:<value>]"
5448,"표시할 납품 목록이 없습니다."
5449,"NQ 납품"
5450,"HQ 납품"
5451,"이번주 취득 한도를 초과하므로 일부 <ref:Item><?0xd> 받을 수 없습니다.<br>계속하시겠습니까?"
5452,"최대 보유 수를 초과하므로 일부 <ref:Item><?0xd> 받을 수 없습니다.<br>계속하시겠습니까?"
5453,"전체"
5454,"주간"
5455,"あと"
5456,"점"
5457,"순위 보기"
5458,"공식 홈페이지에서 순위를 확인하세요!<br><value>"
5459,"http://www.ff14.co.kr/thefeast/ranking "
5460,"http://www.ff14.co.kr/thefeast/ranking "
5461,"스마트폰으로 코드를 읽으면 공식 홈페이지 내 더 피스트 순위 페이지에 접속할 수 있습니다."
5465,"<ref:Item> 필요"
5466,"<ref:Item> 필요"
5470,"<ref:PlaceName>"
5480,"아이템 판매 의뢰"
5481,"기타"
5482,"사용자 설정 열기"
5500,"파이널판타지14 공식 가이드에 접속합니다."
5501,"공식 가이드 열기"
5502,"닫기"
5503,"웹브라우저가 열립니다."
5504,"공식 가이드"
5505,""
5510,"더 피스트(일반전)"
5511,"더 피스트(등급전 / 개인용)"
5512,"더 피스트(등급전 / 파티용)"
5513,"더 폴드"
5514,"기술세트"
5515,"새로운 기술세트를 등록합니다."
5516,"기술세트를 더는 등록할 수 없습니다."
5517,"기술세트 변경"
5518,"PvP 기술세트 변경"
5519,"등록 내용 확인하기"
5520,"현재 PvP 기술로 덮어쓰기"
5521,"번호 변경"
5522,"이름 변경"
5523,"삭제"
5524,"기술세트 내용 확인"
5525,""
5526,"기술세트 <value> <value>에 현재 PvP 기술 상태를 덮어쓰시겠습니까?"
5527,"기술세트 번호를 선택하십시오."
5528,"기술세트 이름을 입력하십시오."
5529,"기술세트 <value> <value><?0xd><br>삭제하시겠습니까?"
5530,"PvP 기술세트 변경 중"
5531,"등록된 PvP 기술세트가 없습니다."
5532,"현재 선택된 PvP 기술세트입니다."
5560,"마테리아 장착 가능한 능력치"
5561,"장착 가능한 능력치 확인"
5562,"기본 능력치"
5563,"속성치"
5564,"제작"
5565,"채집"
5566,"저항력"
5567,"마테리아 장착 가능한 능력치"
5568,""
5569,"전투"
5570,"<if(INT: 2 ? 1 ) {+} else {}><value>"
5571,"<value>"
5572,"/"
5600,"쿠로의 공상 수첩"
5601,""
5602,"유효기한: <value>/<value>/<value> <value>:<value>"
5603,"<if(INT: 3 >= 2 ) {<value> 완료=재도전 포인트+<value>} else {<value> 완료}>"
5604,"스티커를 모두 붙였습니다.<br><color #FF7B1A>쿠로 알리아포</color>에게 공상 수첩을 건네고 상품을 받으세요."
5605,"스티커를 한 줄 이상 나란히 붙여<br>'쿠로 알리아포'에게 상을 받을 수 있습니다.<br>붙일 수 있는 스티커가 아직 남아 있으니 줄을 더 완성해보세요."
5606,"포인트를 소비하여 재도전할 수 있습니다.<br>줄을 완성하기 위해 적극적으로 시도해 봅시다."
5607,"완료한 임무를 선택하면 수첩의 빈칸에 스티커를 붙일 수 있습니다."
5608,"대상 임무를 완료하면<br>수첩 빈칸에 스티커를 붙일 수 있습니다.<br>먼저 임무를 완료하십시오."
5609,"상품 목록"
5610,"스티커 9장"
5611,"1줄"
5612,"2줄"
5613,"3줄"
5614,"<value>개"
5615,"둘 중 하나 선택"
5616,"재도전"
5617,"포인트를 소비하여 재도전합니다."
5618,"+<value>"
5619,"/9"
5620,"/9"
5621,"<if(INT: 3 >= 2 ) {<value> 완료=재도전 포인트+<value>} else {<value> 완료}>"
5622,"<if(INT: 3 >= 2 ) {<value> 입장=재도전 포인트+<value>} else {<value> 입장}>"
5623,"<if(INT: 3 >= 2 ) {<value>에 참전=재도전 포인트+<value>} else {<value>에 참전}>"
5624,"<if(INT: 3 >= 2 ) {<value> 중 하나 완료=재도전 포인트+<value>} else {<value> 중 하나 완료}>"
5625,"포인트를 소비하여 재도전합니다.<br>재도전 포인트는 초행 파티원과 함께 임무를 완료하면 적립할 수 있습니다.<br><color #FF7B1A>※ 첫 공략 시 추가 보상이 지급되는 임무에 한정됩니다.</color>"
5626,"[재도전 포인트: <value>/9]"
5627,"임무 되돌리기 (1포인트)"
5628,"이미 완료한 임무 하나를 선택하여 완료하지 않은 상태로 되돌리는 동시에, 완료하지 않은 임무 중 하나를 무작위로 완료 처리합니다."
5629,"스티커 섞기(2포인트)"
5630,"스티커를 무작위로 재배열합니다.<br><color #FF7B1A>※ 붙인 스티커가 3~7장일 때만 실행할 수 있습니다.</color>"
5631,"※ 재도전 포인트는 수첩을 반납한 후에도 적립되며, 다음 수첩에 이용할 수 있습니다."
5632,"선택한 임무를<color #FF7B1A>완료하지 않은 상태</color>로 되돌립니다.<br>완료하지 않은 상태로 되돌리고 싶은 임무를 선택하십시오."
5633,"실행"
5634,"스티커를 무작위로 재배열합니다.<br>계속하시겠습니까?"
5635,"취소"
5636,"선택한 임무를 완료하지 않은 상태로 되돌립니다.<br>계속하시겠습니까?"
5640,"쿠로의 공상 수첩"
5641,""
5642,"둘 중 하나 선택"
5643,"받기"
5644,"취소"
5645,"상품을 받으시겠습니까?"
5646,"/9"
5647,"받을 상품을 선택하십시오."
5648,"보유 한도를 초과하므로 알라그 석판을 일부 받을 수 없습니다.<br>계속하시겠습니까?"
5900,"카메라 설정"
5901,""
5902,"공통"
5903,"경관 카메라"
5904,"색상 필터"
5905,"피사계 심도 표현(DOF)"
5906,"피사계 심도 표현 활성화"
5907,"조리개값"
5908,"동작 감지 활성화"
5909,"주변 광량 조절"
5920,"카메라 바라보기<br>키보드: 스페이스 바<br><if(PLYR: 76 ? 1 ) {컨트롤러} else {게임패드}>: <icon:12>버튼"
5921,"카메라 위치에 조명 배치<br>키보드: X 키<br><if(PLYR: 76 ? 1 ) {컨트롤러} else {게임패드}>: <icon:14>버튼"
5922,"동작 멈추기(선택 대상)<br>키보드: 숫자키 2<br><if(PLYR: 76 ? 1 ) {컨트롤러} else {게임패드}>: <icon:16>버튼"
5923,"동작 멈추기(파티 전체)<br>키보드: 숫자키 1<br><if(PLYR: 76 ? 1 ) {컨트롤러} else {게임패드}>: <icon:15>버튼"
5924,"카메라 시점 전환 일시 정지<br>마우스: 왼쪽 클릭<br>키보드: 숫자키 0<br><if(PLYR: 76 ? 1 ) {컨트롤러} else {게임패드}>: <icon:9>버튼"
5925,"장면 넘기기<br>키보드: <if(PLYR: 79 == 4 ) {tab} else {Tab}> 키<br><if(PLYR: 76 ? 1 ) {컨트롤러} else {게임패드}>: <icon:7>방향키 좌우"
5928,"구도 조정 초기화<br>키보드: [Z] 키<br><if(PLYR: 76 ? 1 ) {컨트롤러} else {게임패드}>: <icon:17>버튼<br>※ 구도 조정 조작<br>키보드: [Q,W,E,A,S,D] 키<br><if(PLYR: 76 ? 1 ) {컨트롤러} else {게임패드}>: <icon:21>아날로그 스틱"
5929,"주변 광량 조절 초기화"
5930,"강도"
5931,"화면 비율"
5932,"적"
5933,"녹"
5934,"청"
6000,"Y"
6001,"B"
6002,"A"
6003,"X"
6004,"왼쪽 스틱 버튼"
6005,"오른쪽 스틱 버튼"
6006,"LB"
6007,"RB"
6008,"LT"
6009,"RT"
6010,"START"
6011,"BACK"
6012,"방향 키"
6013,"왼쪽 스틱"
6014,"오른쪽 스틱"
6020,"<icon:2>"
6021,"<icon:3>"
6022,"<icon:4>"
6023,"<icon:5>"
6024,"<icon:6>"
6025,"<icon:7>"
6026,"<icon:8>"
6027,"<icon:9>"
6028,"<icon:10>"
6029,"<icon:11>"
6030,"<icon:12>"
6031,"<icon:13>"
6032,"<icon:14>"
6033,"<icon:15>"
6034,"<icon:16>"
6035,"<icon:17>"
6036,"<icon:18>"
6037,"<icon:19>"
6038,"<icon:20>"
6039,"<icon:21>"
6040,"<icon:22>"
6041,"<icon:23>"
6042,"<icon:24>"
6043,"<icon:25>"
6044,"<icon:26>"
6050,"△"
6051,"○"
6052,"×"
6053,"□"
6054,"왼쪽 스틱 버튼"
6055,"오른쪽 스틱 버튼"
6056,"L1"
6057,"R1"
6058,"L2"
6059,"R2"
6060,"START"
6061,"SELECT"
6062,"방향 키"
6063,"왼쪽 스틱"
6064,"오른쪽 스틱"
6094,"파이널판타지14"
6095,"시스템 데이터"
6096,"'파이널판타지14'의 시스템 정보를 저장하기 위한 데이터입니다."
6097,"파이널판타지14"
6098,"<value>"
6099,"Lv<value> <ref:ClassJob><br><ref:PlaceName>@<value>"
6100,"캐릭터 설정 데이터를 찾을 수 없습니다. 새로 작성하시겠습니까?"
6101,"캐릭터 설정 데이터 생성에 필요한 용량이 부족합니다.<value> <switch:Byte/KB/MB/GB> 이상의 빈 공간이 필요합니다.<br>용량을 확보하기 위한 유틸리티를 실행하시겠습니까?"
6102,"캐릭터 구성 데이터 작성에 실패했습니다."
6103,"파이널판타지14"
6104,"시스템 데이터"
6105,"'파이널판타지14'의 시스템 정보를 저장하기 위한 데이터입니다."
6106,"파이널판타지14"
6107,"<value>"
6108,"레벨 <value> <ref:ClassJob><br>지역: <ref:PlaceName><br>서버: <value>"
6109,"캐릭터 설정 데이터 생성에 필요한 용량이 부족합니다.<value> <switch:Byte/KB/MB/GB> 이상의 빈 공간이 필요합니다. "
6110,"캐릭터 설정 데이터가 손상되었습니다.<br>게임을 종료하고 캐릭터 설정 데이터를 삭제하십시오."
6115,"이 검은 테두리가 보이지 않도록 PlayStation®4의 '표시 범위 설정'을 조정하십시오."
6120,"최신 소식"
6121,"모든 공지사항"
6122,"중요 공지사항"
6123,"기타 공지사항"
6124,"시스템 점검"
6125,"업데이트"
6126,"서버 장애"
6127,"문의해주셔서 감사합니다.<br>답변이 도착할 때까지 기다려주십시오.<br><br>답변이 작성되면 '고객지원 정보' 탭의<br>'최근 답변/안내'에 표시됩니다.<br>문의 내용 및 고객센터 답변 내용은<br>'이력' 탭에서 확인하실 수 있습니다.<br>또한, 내용에 따라서는 GM이<br>더 자세한 사항을 질문할 수도 있습니다."
6128,"신고해주셔서 감사합니다.<br>답변이 도착할 때까지 기다려주십시오.<br><br>답변이 작성되면 '고객지원 정보' 탭의<br>'최근 답변/안내'에 표시됩니다.<br>신고 내용 및 고객센터 답변 내용은<br>'이력' 탭에서 확인하실 수 있습니다.<br>또한, 내용에 따라서는 GM이<br>더 자세한 사항을 질문할 수도 있습니다."
6129,"이 문의 또는 신고를 완료하시겠습니까?"
6130,"이 문의 또는 신고에 대한 지원을 완료했습니다."
6131,"'부정행위'를 신고해주셔서 감사합니다.<br><br>'부정행위 신고'에 대해서 개별적으로 답변을 드리지 않는 점, 양해 부탁드립니다."
6132,"'버그'를 신고해주셔서 감사합니다.<br><br>'버그 신고'에 대해서 개별적으로 답변을 드리지 않는 점, 양해 부탁드립니다."
6133,"'의견 및 제안'을 내주셔서 감사합니다.<br><br>'의견 및 제안'에 대해서 개별적으로 답변을 드리지 않는 점, 양해 부탁드립니다."
6150,"GM에게 문의 중입니다.<br>응답에 시간이 걸릴 수 있습니다. 기다려도 반응이 없을 때는 일단 접속을 종료한 다음 시간을 두고 다시 접속하십시오. "
6151,"버튼을 눌러 스크롤 재개"
6152,"[2배속 표시 중]"
6153,"[4배속 표시 중]"
6154,"건너뛰시겠습니까?"
6159,"모험가 소대의 상황을 확인할 수 있습니다."
6160,"집사 수행"
6161,"<value>/<value>건 완료"
6162,"수행 중인 임무가 없습니다."
6163,"집사 이름"
6164,"남은 시간"
6165,"<value>"
6166,"<if(INT: 2 ? 1 ) {<value>시간 <if(INT: 3 ? 1 ) {<value>분} else {}>} else {<if(INT: 3 ? 1 ) {<value>분} else {1분 이내}>}>"
6167,"완료"
6168,"집사별로 남은 시간을 확인할 수 있습니다."
6169,"조달 의뢰품 목록을 확인할 수 있습니다."
6170,"로웨나 상회 거래"
6171,"로웨나 상회의 납품 의뢰 목록을 확인할 수 있습니다."
6172,"개인"
6173,"하우징"
6174,"부대 제작 납품"
6175,"부대 제작 납품 목록을 확인할 수 있습니다."
6176,"현재 제작 중입니다."
6177,"제작 중인 아이템이 없습니다."
6178,"비공정 탐사"
6179,"각 비공정의 남은 탐사 시간을 확인할 수 있습니다."
6180,"완료: <value>건(<value> 건 진행 중)"
6181,"진행 중인 탐사가 없습니다."
6182,"비공정 이름"
6183,"남은 시간"
6184,"<value>"
6185,"<if(INT: 2 ? 1 ) {<value>시간<if(INT: 3 ? 1 ) { <value>분} else {}>} else {<if(INT: 3 ? 1 ) {<value>분 후} else {1분 이내}>}>"
6186,"완료"
6187,"정보를 불러오는 중입니다. 잠시만 기다려주십시오."
6188,"현재 탐사 중인 비공정의 상세 정보입니다."
6189,"닫기"
6190,"탐사 완료"
6191,"현재 공정 진행 대기 중입니다."
6192,"제작물이 완성되었습니다."
6193,"임무 중에는 정보를 불러올 수 없습니다."
6194,"주택(자유부대): 자산 회수 기한"
6195,"주택(개인): 자산 회수 기한"
6196,"하우징 자동 철거 준비"
6197,"곧 자동 철거될 주택이 있습니다."
6198,"곧 자동 철거될 주택을 확인할 수 있습니다."
6199,"비공정 탐사 재돌입 기한"
6201,"하우징"
6202,""
6203,"조경물 배치"
6204,"외장 메뉴"
6205,"건물 메뉴"
6206,"가구 배치"
6207,"내장 메뉴"
6208,"주택 설정"
6209,"나가기"
6210,"현관으로 이동"
6211,"대문으로 이동"
6212,"방문으로 이동"
6213,"조명 조절하기 [현재 밝기: <value>단계]"
6215,"배치 바꾸기"
6216,"이동"
6217,"회전"
6218,"철거"
6219,"받침대 위에 물건을 놓는 기능을 켜거나 끕니다."
6220,"배치할 위치를 눈금에 맞추는 기능을 켜거나 끕니다."
6221,"선택한 물건을 옮깁니다."
6222,"선택한 물건을 회전시킵니다."
6223,"선택한 물건을 소지품으로 회수합니다."
6227,"눈금 보정 기능 켜기"
6228,"받침대 위에 물건 놓기 켜기"
6229,"설치"
6230,"주택 설정"
6231,""
6232,"주택 이름 변경"
6233,"인사말 변경"
6234,"토지 포기"
6235,"방문자 설정"
6236,"하우징에 대하여"
6237,"배치"
6238,"눈금 보정 기능 끄기"
6239,"받침대 위에 물건 놓기 끄기"
6240,"주택 이름 편집"
6241,""
6242,"주택 이름을 입력하세요"
6243,"이름에는 한글, 알파벳, 숫자, 공백 및<br>다음 기호를 사용할 수 있습니다."
6244,"' . , : ; ! ? & - _"
6245,"• 공백과 _(밑줄)은 2개 이상 연속으로 사용할 수 없습니다.<br>• 맨 앞과 맨 끝에는 공백을 사용할 수 없습니다.<br>• 기호만으로 이름을 지을 수 없습니다."
6246,"주택 이름"
6247,"하우징 아이템을 설치합니다."
6248,"하우징 아이템을 철거합니다."
6249,"경고문 표시"
6250,"인사말 편집"
6251,""
6252,"지하공방 철거"
6253,"지하공방을 철거합니다.<br><color #FF8080>증축 비용은 반환되지 않으며,<br>'부대 제작' 및 '비공정 탐사'를 비롯한 모든 정보가 사라집니다.</color><br>정말로 철거하시겠습니까?"
6254,"지하공방을 철거합니다."
6255,"이 토지의 소유권을 포기합니다.<br>구매 비용은 반환되지 않습니다.<br>계속하시겠습니까?"
6256,"모든 외장 건축자재가 사라집니다.<br>정말로 계속하시겠습니까?"
6257,"주택 공유 설정"
6258,"방문자 설정"
6259,""
6260,"자유부대 구성원이 아닌 플레이어의 출입 권한을 설정합니다."
6261,"주택 출입"
6265,"설치된 조경물 목록"
6266,""
6267,"설치된 조경물"
6268,"조경물"
6269,"<value>/<value>"
6270,"설치된 조경물이 없습니다."
6271,"철거"
6272,"염색"
6273,"염색 가능한 조경물이 없습니다. "
6275,"외부 장식"
6276,""
6277,"외장재 변경"
6278,"외장재 구매"
6279,"외장재 염색"
6280,"외장재 변경"
6281,""
6282,"기본 요소"
6283,"추가 요소"
6284,"제거"
6285,"복원"
6286,"지붕"
6287,"외벽"
6288,"창문"
6289,"문"
6290,"지붕 장식"
6291,"외벽 장식"
6292,"간판"
6293,"담장"
6294,"제거한 외장재 아이템은 소멸됩니다.<br>계속하시겠습니까?"
6295,"한 번 장착한 외장재 아이템은 회수할 수 없으며, 이전에 장착한 외장재는 소멸됩니다.<br>변경하시겠습니까?"
6296,"결정"
6297,"취소"
6298,"외장재 염색"
6299,""
6300,"건물 메뉴"
6301,""
6302,"건축 허가증 구매"
6303,"주택 건축"
6304,"주택 철거"
6305,"닫기"
6310,"건축 허가증 선택"
6311,""
6312,"<ref:HousingPreset><?0xd> 건축하시겠습니까?"
6313,"주택을 철거하고 건축 허가증으로 되돌립니다.<br>설치된 외장재 및 내장재 아이템은 모두 소멸됩니다.<br>철거하시겠습니까?"
6314,"보유한 건축 허가증이 없습니다."
6315,"가구 목록"
6316,""
6317,"설치된 가구"
6318,"가구"
6319,"가구(받침대)"
6320,"가구(탁상)"
6321,"가구(벽걸이)"
6322,"가구(깔개)"
6323,"<value>/<value>"
6324,"설치된 가구가 없습니다."
6325,"내장 메뉴"
6326,""
6327,"내장재 변경"
6328,"내장재 구매"
6329,"내장재 염색"
6330,"내장재 염색"
6331,""
6332,"닫기"
6333,"모두 표시"
6334,"염색 가능한 가구가 없습니다. "
6335,"내장재 변경"
6336,""
6337,"1층"
6338,"지하"
6339,"내벽"
6340,"바닥"
6341,"천장 조명"
6342,"<ERROR Parsing: 	�층>"
6343,"2층"
6344,"한 번 설치한 내장재 아이템은 회수할 수 없으며, 이전에 장착한 내장재 아이템은 소멸됩니다.<br>변경하시겠습니까?"
6345,"목적지 선택"
6346,""
6347,"목적지를 선택하십시오."
6349,"구역을 지정하여 이동"
6350,"취소"
6351,"구역"
6352,"번지/크기"
6353,"소유자/가격"
6354,"이동"
6355,"<ref:PlaceName> <value>구로 이동하시겠습니까?"
6357,"이동"
