Index,0 [0x3][0x10],1 [0x3][0x24],2 [0x3][0x38],3 [0x3][0x4c],4 [0x3][0x60],5 [0x3][0x74],6 [0x3][0x88],7 [0x3][0x9c],8 [0x7][0x0],9 [0x7][0x14],10 [0x7][0x28],11 [0x7][0x3c],12 [0x7][0x50],13 [0x7][0x64],14 [0x7][0x78],15 [0x7][0x8c],16 [0x6][0x4],17 [0x6][0x18],18 [0x6][0x2c],19 [0x6][0x40],20 [0x6][0x54],21 [0x6][0x68],22 [0x6][0x7c],23 [0x6][0x90],24 [0x6][0x8],25 [0x6][0x1c],26 [0x6][0x30],27 [0x6][0x44],28 [0x6][0x58],29 [0x6][0x6c],30 [0x6][0x80],31 [0x6][0x94],32 [0x6][0xc],33 [0x6][0x20],34 [0x6][0x34],35 [0x6][0x48],36 [0x6][0x5c],37 [0x6][0x70],38 [0x6][0x84],39 [0x6][0x98],40 [0x19][0x12],41 [0x19][0x26],42 [0x19][0x3a],43 [0x19][0x4e],44 [0x19][0x62],45 [0x19][0x76],46 [0x19][0x8a],47 [0x19][0x9e],48 [0x3][0x11],49 [0x3][0x25],50 [0x3][0x39],51 [0x3][0x4d],52 [0x3][0x61],53 [0x3][0x75],54 [0x3][0x89],55 [0x3][0x9d],56 [0x0][0xa0],57 [0x0][0xa4],58 [0x0][0xa8],59 [0x0][0xac],60 [0x0][0xb0],61 [0x0][0xb4],62 [0x0][0xb8],63 [0x0][0xbc]
243,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"안녕쿠뽀.<br>혹시 '하얀 궁전'으로<br>가는 중이야쿠뽀?","모그는 '하얀 궁전'에 가는 길이야쿠뽀.<br>청소를 좋아해서 항상 깨끗하게 해주고 있어쿠뽀.","오늘은 항상 같이 다니는 친구가 없어쿠뽀.<br>불안하니까 같이 가주면 좋겠어쿠뽀!","호위를 맡으시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","아쉽지만 어쩔 수 없지쿠뽀.<br>쿠뽀뽀…… 무서워 죽겠어쿠뽀…….",""
244,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"다, 당신……<br>비도프니르 님이랑 아는 사이지?<br>제발 부탁이야, 좀 도와줘!","사룡의 졸개들이 날아와서……<br>삼촌이 싸우는 동안 나만 도망쳤어.<br>간신히 여기까지 왔는데, 삼촌이 걱정돼서…….","제발 부탁이야!<br>우리 삼촌 '갈라르'를 구해줘!","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","너무해…….<br>이제 어쩌면 좋지?",""
245,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"모험가여, 마침 잘 왔다.<br>아까 그 포효를 들었는가?<br>저건 드래곤족이 습격 전에 내지르는 신호이지.","사룡의 졸개들이 바로 근처에 집결한 모양이다.<br>이미 꽤 많은 수가 모인 듯한데…….","하지만 내가 있는 한 걱정할 것 없다…….<br>무리 짓지 않으면 아무것도 못 하는 놈들이 뭐가 두렵나!<br>물론 나와 함께 싸우겠다면 거절하진 않으마!","함께 싸우시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","그래, 그럼 어서 멀리 떨어져라.<br>싸움에 휘말리면 무사하지 못할 것이다!",""
246,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"쿠뽀뽀…… 모그 친구가 안 보여쿠뽀.<br>그런데 저 녀석 뱃속에서 쿠뽀쿠뽀 하는 소리가<br>들리는 것 같은데쿠뽀…… 어떻게 된 걸까쿠뽀?","","","","","","",""
247,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"내 부탁 좀 들어주게.<br>여기 사는 벌레들이 자꾸 달라붙어서 성가시다네.<br>요 벌레 좀 퇴치해주지 않겠나?","왠지 벌레들이 나에게만 달려드는 것 같은데…….<br>한번 달라붙으면 끝장이야.<br>미안하지만 찾아내서 해치워주게나!","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","도와줄 생각이 들면 말하게.<br>아무쪼록 잘 부탁하네!",""
248,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"현재 군두족에게 쫓기고 있다.<br>놈들을 물리쳐주면 고맙겠어.","","","","","","",""
249,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"거기, 거기, 인간 여행자!<br>근처에 잔뜩 있는 '물 정령'에게서<br>'샘물의 핵'을 모아주지 않겠나?","사실은, 사실은, 우리 마을에 깨끗한 물이 부족하다네.<br>'샘물의 핵'은 물의 근원이라<br>녹이면 빗물보다 맑은 물이 된다네.","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","그래, 그래, '샘물의 핵'은<br>물 정령을 처치해서 얻어도 되고<br>바닥에 떨어진 걸 주워와도 된다네.","","미안하네, 미안하네.<br>상관도 없는 이를 문제에 끌어들여서…….",""
250,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"어떤가, 어떤가?<br>'샘물의 핵'은 다 모았나……?","","","","좋아, 좋아.<br>좀 더, 좀 더 가지고 와주게나.","","그렇군, 그렇군.<br>아쉽지만 어쩔 수 없지.",""
251,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"나는, 나는, '샘물의 핵'을 모으고 있다네…….<br>가진 게 있으면 넘겨주지 않겠나?","","","","","","",""
252,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"꽤나, 꽤나, 많이 모였군.<br>'샘물의 핵'이 많이 모였네.<br>그래도 혹시 더 있으면, 넘겨주게나.","","","","","","",""
253,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"좋아, 좋아.<br>'샘물의 핵'을 많이 모았군.<br>더 많이 있으면, 더 고마울 걸세.","","","","고맙군, 고맙군.<br>가뭄을 적시는 단비처럼 친절한 이여.","","그렇군, 그렇군, 괜찮다네.<br>필요한 만큼은 모았으니.",""
254,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"나를, 나를, 도와주게나.<br>눈보라처럼 포악한 분두족 놈들에게<br>쫓기고 있다네.","옛날, 옛날, 아주 오래전부터<br>놈들에게 사로잡혀 혹독한 부림을 받았지.<br>이제서야 간신히 도망친 걸세.","그런데, 그런데, 내가 다리를 다쳐<br>마음대로 걸을 수 없다네.<br>마을에 도착할 때까지 지켜주지 않겠나?","호위를 맡으시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","참으로, 참으로, 냉혹한 인간이로다……!",""
255,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,6,0,0,0,0,0,0,"지직…… 직…… 여기는 '검사 시스템'입니다.<br>센서가 공작기계의 작동 오류를 감지했습니다.<br>강제 정지를 요청합니다.","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","","지…… 지직…….",""
256,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"외출했던 친구가 돌아오지 않아.<br>혹시 내 또래의 젊은 드래곤족 못 봤어?","사룡의 졸개에게 당한 건 아닌지 걱정이야.<br>부탁이야, 내 친구 좀 찾아줘…….","찾아주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","갑자기 이런 부탁을 해서 미안.<br>그냥 여기서 친구를 기다릴게…….",""
257,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,6,0,0,0,0,0,0,"'게일리캣'이라는 마물이 또 쳐들어왔다.<br>식량 중에 놈들이 좋아하는 게 섞여 있었나 봐.<br>귀중한 식량을 지키기 위해 도와주지 않겠나?","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","","괜한 소리를 해서 미안하다.<br>여긴 보급도 원활하지 않은 변방 기지라<br>식량은 생사가 걸린 문제거든…….",""
258,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"야생 초코보 깃털이 필요해.<br>화살 깃을 만들기 참 좋거든…….<br>근처에 떨어져 있을 테니 모아주지 않겠나?","빠진 깃털이 마물에게 붙어있는 경우도 많다.<br>실력이 있다면 마물을 쓰러뜨리고<br>얻어낼 수도 있지!","","","","","",""
259,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"이 근처에서 초코보가 마물의 습격을 받았어.<br>그 바람에 야생 초코보의 깃털이 빠져<br>여기저기 흩어졌을 거야.","이 야생 초코보 깃털을 모아주지 않겠나?<br>화살깃을 만들 때 아주 중요한 재료거든.<br>그리고 그 화살로 또 초코보를 사냥하는 거지……!","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","그래? 아쉽군…….<br>아주 많이 필요한데, 여전히 한참 부족해서…….",""
260,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"야생 초코보 깃털을 가져온 건가?","","","","정말 고맙다!<br>더 가져다주면 금상첨화일 텐데!","","그래? 유감이군.<br>야생 초코보 깃털이 많이 필요한데 말이야.",""
261,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"덕분에 야생 초코보 깃털을 꽤 많이 모았다.<br>하지만 이건 많을수록 좋거든…….<br>더 가져올 수 있다면 언제든 환영하지!","","","","","","",""
262,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"야생 초코보 깃털을<br>꽤 많이 가져다주었군!<br>이거 고마워서 어쩌나!","","","","정말 큰 도움이 됐어.<br>우리 사냥꾼은 화살을 많이 쓰거든.아무리 많아도 금방 동이 난다니까.","","하지만 이제는 더…… 없겠지?",""
263,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"아, 진짜 지긋지긋해.<br>모처럼 휴가를 냈는데 이게 뭐야.<br>나도 가끔은 푹 쉬고 싶단 말이야~","","","","","","",""
264,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"음? 왜 이렇게 시끄럽냐고?<br>저 남자가 목욕탕에 출입금지 당했거든.<br>돌아가달라고 부탁하는 중이야.","마무쟈족이 추는 목욕 춤이 외설적이라고<br>다른 손님한테서 불만이 쇄도하고 있거든.<br>그만하라고 부탁했는데 귓등으로도 안 듣고…….","이제는 힘으로 막을 수밖에 없는 상황이야.<br>괜찮으면 당신도 좀 도와주지 않겠어?","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","그래……<br>마무쟈족이 힘 하나는 장사라서<br>불안하지만 나 혼자 어떻게든 해봐야지…….",""
265,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"저 해적들이 사제 화약으로 불꽃놀이를 하려고 해!<br>위험하니까 하지 말라는데도 들은 척도 않는다니까.<br>이제 강제로 막는 수밖에 없겠어.","당신, 혹시 싸움에 자신 있으면<br>해적들을 말려주지 않을래?<br>솔직히 나 혼자서는 자신이 없거든…….","해적을 말리시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","그래…… 어쩔 수 없지.<br>괜한 소리를 해서 미안. 다른 사람에게 부탁할게.",""
266,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"이 일대 모래사장에 있는<br>'해적의 밀주'를 회수해주겠나?","해적이 가지고 있다면 힘으로 빼앗아도 좋아.<br>결과만 따르면 수단은 가리지 않아도 돼.","","","","","",""
267,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"정말, 해적들은 골치만 썩이는군.<br>불법 밀주를 대량으로 반입해서<br>술판을 벌이려 하더군.","더는 축제를 방해하게 내버려둘 수 없으니<br>해변에 있는 '해적의 밀주'를 회수해다오.<br>여차하면 해적한테서 강제로 빼앗아도 좋아.","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","축제를 즐기는데 방해해서 미안하다.<br>혹시 도와줄 마음이 들거든 와서 말해.",""
268,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"'해적의 밀주'는 회수했나?","","","","고맙다!<br>아직 더 있는 것 같으니, 보이는 대로 회수해줘.","","이제 다 치웠나……?<br>미안한데 아직 남아있으면 회수해다오.",""
269,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"많이 회수해준 덕분에 꽤 줄어든 것 같군.<br>하지만 해변을 깨끗하게 만들려면<br>아직 더 치워야 할 것 같아.","","","","","","",""
270,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"오, 더 가져왔나?","","","","도와줘서 고맙다!<br>이제 해적들도 당분간 얌전히 굴겠지.","","이제 다 회수한 건가?<br>혹시 또 눈에 띄면 회수해주기 바란다.",""
271,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,6,0,0,0,0,0,0,"이 사람들, 아까부터 자꾸 치근대요!<br>잠깐 저 좀 도와주세요!","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","","아, 좀!<br>그만하라니까~!",""
272,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"힘센 사이클롭스를 빌려다가<br>떡 찧기를 시킨 건 좋은데……<br>너무 위험해서 가까이 갈 수가 없게 됐습니다.","'강신제 절구'에 다가가서<br>갓 찧어낸 '강신떡'을 가져와 주시겠어요?<br>가지고 온 떡은 '지로마루'에게 주시면 됩니다.","","","","","",""
273,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"힘센 사이클롭스를 빌려다가<br>떡 찧기를 시킨 건 좋은데……<br>너무 위험해서 가까이 갈 수가 없게 됐습니다.","'강신제 절구'에 다가가서<br>갓 찧어낸 '강신떡'을 가져와 주시겠어요?<br>가지고 온 떡은 '지로마루'에게 주시면 됩니다.","도와주시겠습니까?<br><br><color #FF7B1A>※ 이 돌발 임무의 권장 레벨은 <value>입니다.</color>","","","","아, 알겠습니다…….<br>하긴, 사이클롭스가 저렇게 날뛰는 걸 보면<br>누구라도 무섭겠지요…….",""
274,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"우끼!?","","","","우끼끼!","","……우끼.",""
275,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"'강신떡'이 많이 모였습니다!<br>물론 사람들에게 돌릴 떡은 많을수록 좋지요.<br>가능하면 더 많이 가져와 주시겠어요?","","","","","","",""
276,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"우끼끼!","","","","우끼끼끼!","","우끼! 우끽끼!",""
277,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"우끽!","","","","","","",""
278,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"끼끼!","","","","","","",""
279,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"알라라, 알라라, 알라라라라~♪<br>달갈, 모으자, 알~라라라~♪","","","","","","",""
280,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"알라라, 알라라, 알라라라라~♪<br>달갈, 마니 다오, 알~라라라~♪","","","","거마워, 거마워, 알~라라라~♪<br>더 마니, 달갈 다오, 더 마니 다오♪","","알…… 알라라…….",""
281,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"달갈, 마니마니♪<br>알라라, 알라라, 알라라라라~♪","","","","","","",""
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
