Index,0 [0x7][0xc],1 [0x3][0x10],2 [0x19][0x12],3 [0x1a][0x12],4 [0x1b][0x12],5 [0x3][0x11],6 [0x9][0x4],7 [0x1c][0x12],8 [0x9][0x8],9 [0x0][0x0]
1156,0,2,false,false,false,3,3.0,false,1.0,"부탁해, 모험가!"
1157,0,2,false,false,false,3,3.0,false,1.0,"멋지다~, 듬직해~!"
1158,0,2,false,false,false,3,3.0,false,1.0,"멋진 실력이군… 홀딱 반하겠어"
1159,0,2,false,false,false,3,3.0,false,1.0,"도와줘서 고맙네, 모험가"
1160,0,2,false,false,false,3,3.0,false,1.0,"정말 대단해!"
1161,0,2,false,false,false,3,3.0,false,1.0,"덕분에 속이 시원하네!"
1162,0,2,false,false,false,3,3.0,false,1.0,"와~ 대단해!"
1163,0,2,false,false,false,3,3.0,false,1.0,"고마워~!"
1164,0,2,false,false,false,3,3.0,false,1.0,"…어쩔 수 없군, 돌아가야겠어"
1165,0,2,false,false,false,3,3.0,false,1.0,"젠장, 열 받네!"
1166,0,2,false,false,false,3,3.0,false,1.0,"어머, 아쉬워라~"
1167,0,2,false,false,false,3,5.0,false,1.0,"적이다, 적이 나타났다아아!"
1168,0,2,false,false,false,3,5.0,false,1.0,"드래곤족이 쳐들어왔다!"
1169,0,2,false,false,false,3,5.0,false,1.0,"전원, 요격준비!!"
1170,0,2,false,false,false,2,3.0,false,1.0,"큭, 생각보다 수가 많아!"
1171,0,2,false,false,false,2,3.0,false,1.0,"여긴 내가 맡을게!"
1172,0,2,false,false,false,2,3.0,false,1.0,"쳇, 쓸모없는 놈들!"
1173,0,2,false,false,false,2,3.0,false,1.0,"비켜, 전멸당하고 싶어!?"
1174,0,2,false,false,false,3,5.0,false,1.0,"자이언트 놈들이 오고 있다!"
1175,0,2,false,false,false,3,5.0,false,1.0,"지금부터 요격작전을 개시한다!"
1176,0,2,false,false,false,3,5.0,false,1.0,"강을 건너지 못하게 해라, 공격개시!!"
1177,0,2,false,false,false,3,5.0,false,1.0,"좋아, 상황종료!"
1178,0,2,false,false,false,3,5.0,false,1.0,"다들 잘해주었다, 지금부터 귀환한다!"
1179,0,2,false,false,false,3,5.0,false,1.0,"큭… 이럴 수가…!"
1180,0,2,false,false,false,3,5.0,false,1.0,"…여기까지군, 후퇴한다"
1181,0,2,false,false,false,3,5.0,false,1.0,"응? 저게 뭘까요?"
1182,0,2,false,false,false,3,5.0,false,1.0,"아, 이렇게 무서운 일이!"
1183,0,2,false,false,false,2,5.0,false,1.0,"오오… 전쟁의 신 할로네여…!"
1184,0,2,false,false,false,2,5.0,false,1.0,"신이시여, 지켜주소서…"
1185,0,2,false,false,false,3,5.0,false,1.0,"오… 오오… 이, 이건…!"
1186,0,2,false,false,false,3,5.0,false,1.0,"신이시여, 감사합니다!"
1187,0,2,false,false,false,3,5.0,false,1.0,"이게… 무슨 일인가요…"
1188,0,2,false,false,false,3,5.0,false,1.0,"신이시여… 어째서 이런 시련을…!"
1189,0,2,false,false,false,3,5.0,false,1.0,"휴우, 오늘도 추운걸"
1190,0,2,false,false,false,3,3.0,false,1.0,"저, 저건, 설마…?"
1191,0,2,false,false,false,3,3.0,false,1.0,"얼음 정령이다, 막아라!"
1192,0,2,false,false,false,2,3.0,false,1.0,"고맙습니다…"
1193,0,2,false,false,false,2,3.0,false,1.0,"나한테 맡겨!"
1194,0,2,false,false,false,3,5.0,false,1.0,"마무쟈족 도적이다!"
1195,0,2,false,false,false,2,3.0,false,1.0,"헛된, 저항은 그만둬라!"
1196,0,2,false,false,false,2,3.0,false,1.0,"돈, 되는 건, 전부 내놔!"
1197,0,2,false,false,false,2,3.0,false,1.0,"다시는 오지 마!"
1198,0,2,false,false,false,2,3.0,false,1.0,"일시 후퇴, 다…"
1199,0,2,false,false,false,3,5.0,false,1.0,"사하긴군이 쳐들어왔다!"
1200,0,2,false,false,false,2,3.0,false,1.0,"사하긴군을 쫓아내라!"
1201,0,2,false,false,false,2,3.0,false,1.0,"사하긴군에게 지지 마라!"
1202,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 무지느러미 놈들…"
1203,0,2,false,false,false,2,3.0,false,1.0,"무지느러미 놈들의 부대를 확인…"
1204,0,2,false,false,false,2,3.0,false,1.0,"우리의 승리다!"
1205,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 목표달성, 후퇴!"
1206,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 공격!"
1207,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 몰아내라!"
1208,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 수신님을 위해…"
1209,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 거슬린다!"
1210,0,2,false,false,false,2,3.0,false,1.0,"꼴 좋다, 생선 놈들아!"
1211,0,2,false,false,false,2,3.0,false,1.0,"메우 님께서…! 후퇴!"
1212,0,2,false,false,false,3,5.0,false,1.0,"사하긴군을 확인!"
1213,0,2,false,false,false,2,3.0,false,1.0,"여기서 막아낸다!"
1214,0,2,false,false,false,2,3.0,false,1.0,"생선 따위에게 질 순 없지!"
1215,0,2,false,false,false,2,3.0,false,1.0,"우리의 승리다!"
1216,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 목표달성, 후퇴!"
1217,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 모우 님을 따르라!"
1218,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 섬멸해주마!"
1219,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 강습개시!"
1220,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 나를 따르라!"
1221,0,2,false,false,false,2,3.0,false,1.0,"사하긴군 따위에 굴하지 않는다!"
1222,0,2,false,false,false,2,3.0,false,1.0,"모우 님!? 후퇴, 후퇴하라!"
1223,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 공격하라, 신병들!"
1224,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 보루님을 지켜라!"
1225,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 무지느러미가!"
1226,0,2,false,false,false,2,3.0,false,1.0,"신병에겐 짐이 무거운가…"
1227,0,2,false,false,false,2,3.0,false,1.0,"쉬잇… 항복해라!"
1228,0,2,false,false,false,2,3.0,false,1.0,"보루님!? 일시 후퇴!"
1229,0,2,false,false,false,2,3.0,false,1.0,"받아랏!"
1230,0,2,false,false,false,2,3.0,false,1.0,"수신님 앞에 무릎 꿇어라!"
1231,0,2,false,false,false,2,3.0,false,1.0,"가진 것, 전부 내놔!"
1232,0,2,false,false,false,2,3.0,false,1.0,"거슬린다, 꺼져라!"
1233,0,2,false,false,false,2,3.0,false,1.0,"우리 구역에서 이길 수 있을 것 같냐?!"
1234,0,2,false,false,false,3,5.0,false,1.0,"살아 돌아갈 생각은 버려라!"
1235,0,2,false,false,false,3,5.0,false,1.0,"긴다리거미다, 쫓아내라!"
1236,0,2,false,false,false,2,3.0,false,1.0,"지켜냈다!"
1237,0,2,false,false,false,2,3.0,false,1.0,"산길잡이님 지켜라~!"
1238,0,2,false,false,false,2,3.0,false,1.0,"자원 가로챗다 용서 모태~!"
1239,0,2,false,false,false,2,3.0,false,1.0,"자원 우리 거다~!"
1240,0,2,false,false,false,2,3.0,false,1.0,"얘드라 공격해라~!"
1241,0,2,false,false,false,2,3.0,false,1.0,"나쁜 방해꾼 묻어버리자~!"
1242,0,2,false,false,false,3,5.0,false,1.0,"그레네이드가 이쪽으로 온다!"
1243,0,2,false,false,false,2,3.0,false,1.0,"이걸로 안전은 확보했군"
1244,0,2,false,false,false,3,5.0,false,1.0,"저 랍토르는 뭐지!?"
1245,0,2,false,false,false,2,3.0,false,1.0,"물러났군, 이제 괜찮겠어"
1246,0,2,false,false,false,2,3.0,false,1.0,"쳇… 추적자 같은데!"
1247,0,2,false,false,false,2,3.0,false,1.0,"혼쭐을 내줘라!"
1248,0,2,false,false,false,2,3.0,false,1.0,"전력은 이쪽이 우세하다!"
1249,0,2,false,false,false,3,3.0,false,1.0,"저기, 좀 비켜주지 않을래?"
1250,0,2,false,false,false,3,3.0,false,1.0,"개굴?"
1251,0,2,false,false,false,3,3.0,false,1.0,"…반응이 없네, 난처한걸"
1252,0,2,false,false,false,3,3.0,false,1.0,"성공! 그렇게 나와야지!"
1253,0,2,false,false,false,3,3.0,false,1.0,"놀고먹는 생활은 이제 끝이야, 각오해!"
1254,0,2,false,false,false,3,3.0,false,1.0,"개굴개~굴!"
1255,0,2,false,false,false,3,5.0,false,1.0,"일기가성. 우리의 힘을 눈 크게 뜨고 보아라!"
1256,0,2,false,false,false,2,3.0,false,1.0,"적 정예부대, 집결 중입니다!"
1257,0,2,false,false,false,2,3.0,false,1.0,"정예부대… 방치할 순 없겠군"
1258,0,2,false,false,false,2,3.0,false,1.0,"좋다, 지금부터 교전을 개시한다!"
1259,0,2,false,false,false,2,3.0,false,1.0,"목표 발견, 지금부터 몰아낸다!"
1260,0,2,false,false,false,2,3.0,false,1.0,"겨우 이 정도인가. 별것도 아니군!"
1261,0,2,false,false,false,2,3.0,false,1.0,"우우우…오오오오오옷!!"
1262,0,2,false,false,false,2,3.0,false,1.0,"신이시여, 우리의 비원을 들어주소서…♪"
1263,0,2,false,false,false,2,3.0,false,1.0,"신이시여, 우리의 기원을 이루어주소서…♪"
1264,0,2,false,false,false,2,3.0,false,1.0,"신이시여, 우리에게 자비를 내려주소서…♪"
1265,0,2,false,false,false,2,3.0,false,1.0,"아아아아아아아♪"
1266,0,2,false,false,false,2,3.0,false,1.0,"그아아!!!"
1267,0,2,false,false,false,3,3.0,false,1.0,"병귀신속, 공격을 시작한다!"
1268,0,2,false,false,false,2,3.0,false,1.0,"강습유린, 적을 섬멸하라!"
1269,0,2,false,false,false,3,3.0,false,1.0,"꽤 하네! 대단하잖아!"
1270,0,2,false,false,false,3,3.0,false,1.0,"덕분에 살았어"
1271,0,2,false,false,false,3,3.0,false,1.0,"그럼 이만 가볼게, 고마워!"
1272,0,2,false,false,false,3,3.0,false,1.0,"패했을 뿐 아니라 지면도 엉망진창…"
1273,0,2,false,false,false,3,3.0,false,1.0,"…유품이 문제가 아니네요, 돌아가죠"
1274,0,2,false,false,false,2,3.0,false,1.0,"이 몸은 최강이시다~!"
1275,0,2,false,false,false,2,3.0,false,1.0,"이얍!"
1276,0,2,false,false,false,2,3.0,false,1.0,"으랏차!"
1277,0,2,false,false,false,2,3.0,false,1.0,"뭐 이리 단단해!?"
1278,0,2,false,false,false,2,3.0,false,1.0,"헥… 헥…"
1279,0,2,false,false,false,2,3.0,false,1.0,"으악, 최후의 수단마저!?"
1280,0,2,false,false,false,3,5.0,false,1.0,"누가 좀 도와주세요오!"
1281,0,2,false,false,false,2,3.0,false,1.0,"감사합니다!"
1282,0,2,false,false,false,3,3.0,false,1.0,"거기 당신, 이쪽이야, 이쪽!"
1283,0,2,false,false,false,2,3.0,false,1.0,"좋아, 이제 충분해… 고마워!"
1284,0,2,false,false,false,2,3.0,false,1.0,"제국군한테 들키기 전에 돌아가자!"
1285,0,2,false,false,false,2,3.0,false,1.0,"젠장, 이렇게 된 이상!"
1286,0,2,false,false,false,2,3.0,false,1.0,"천인대장님을 따르라!"
1287,0,2,false,false,false,2,3.0,false,1.0,"에오르제아 야만인 놈들!"
1288,0,2,false,false,false,2,3.0,false,1.0,"갈레말에 영광 있으라!"
1289,0,2,false,false,false,2,3.0,false,1.0,"제III보병대대의 실력을 보여주마!"
1290,0,2,false,false,false,2,3.0,false,1.0,"나를 따르라, 돌격!!"
1291,0,2,false,false,false,2,3.0,false,1.0,"요람을 지켜랏치!"
1292,0,2,false,false,false,2,3.0,false,1.0,"내가 상대해주겠닷치!"
1293,0,2,false,false,false,2,3.0,false,1.0,"여기서 나가, 나가랏치!"
1294,0,2,false,false,false,2,3.0,false,1.0,"우리 거다 키이잇!"
1295,0,2,false,false,false,2,3.0,false,1.0,"빼앗아라 키잇!!"
1296,0,2,false,false,false,2,3.0,false,1.0,"이건 우리가 받아가겠다 키잇!"
1297,0,2,false,false,false,2,3.0,false,1.0,"주긴다…"
1298,0,2,false,false,false,2,3.0,false,1.0,"저주해주마…"
1299,0,2,false,false,false,3,5.0,false,1.0,"모험가여, 힘을 빌려주게!"
1300,0,2,false,false,false,2,3.0,false,1.0,"고맙네… 그럼, 출발하지"
1301,0,2,false,false,false,2,3.0,false,1.0,"드래곤족을 조심해야 해"
1302,0,2,false,false,false,2,3.0,false,1.0,"대포 맛을 보여주마!"
1303,0,2,false,false,false,2,3.0,false,1.0,"자, 강철 경계초소로 가자"
1304,0,2,false,false,false,2,3.0,false,1.0,"고맙다! 포격준비에 들어가겠다!"
1305,0,2,false,false,false,2,3.0,false,1.0,"젠장,<br>방심했다…"
1306,0,2,false,false,false,2,3.0,false,1.0,"큭… 여기까진가…"
1307,0,2,false,false,false,3,3.0,false,1.0,"다행히… 별 탈 없이 도착했군요"
1308,0,2,false,false,false,3,3.0,false,1.0,"자재를 노리다니… 교활하군…"
1309,0,2,false,false,false,3,3.0,false,1.0,"정말 짜증 나는 놈들이야"
1310,0,2,false,false,false,3,3.0,false,1.0,"포기하지 않은 것 같았어"
1311,0,2,false,false,false,3,3.0,false,1.0,"힉, 와… 왔어요!"
1312,0,2,false,false,false,3,3.0,false,1.0,"자재를 지켜야 한다!"
1313,0,2,false,false,false,3,3.0,false,1.0,"에이, 좀 쉬게 해달라고!!"
1314,0,2,false,false,false,3,3.0,false,1.0,"긴장을 풀 틈이 없네, 쳇!"
1315,0,2,false,false,false,2,3.0,false,1.0,"원한을 풀고야 말겠다~"
1316,0,2,false,false,false,2,3.0,false,1.0,"모두 함께 원한을 풀겠다~"
1317,0,2,false,false,false,2,3.0,false,1.0,"큭, 어디로 사라졌지!?"
1318,0,2,false,false,false,2,3.0,false,1.0,"오오오오오……<br>빛을 빼앗긴 원한을 받아라아!"
1319,0,2,false,false,false,2,3.0,false,1.0,"앗…… 뒤를 빼앗기다니!?"
1320,0,2,false,false,false,2,3.0,false,1.0,"그만 포기해라!"
1321,0,2,false,false,false,2,3.0,false,1.0,"♪광란~<br>  그것은 달콤한 죽음의 선율"
1322,0,2,false,false,false,3,3.0,false,1.0,"해냈어요, 우리가 이겼어요!"
1323,0,2,false,false,false,3,3.0,false,1.0,"수고 많으셨습니다, 여러분"
1324,0,2,false,false,false,3,3.0,false,1.0,"자 그럼, 자재를 반입합시다!"
1325,0,2,false,false,false,3,3.0,false,1.0,"겨우 우리 할 일이 끝났군"
1326,0,2,false,false,false,3,3.0,false,1.0,"힘들다… 제발 좀 쉬게 해줘"
1327,0,2,false,false,false,3,3.0,false,1.0,"이번만큼은 저도 피곤하네요"
1328,0,2,false,false,false,3,3.0,false,1.0,"아… 우리 자재가…"
1329,0,2,false,false,false,3,3.0,false,1.0,"…목숨은 건졌으니 다행이죠"
1330,0,2,false,false,false,3,3.0,false,1.0,"다음엔 절대 실패해선 안 돼요…"
1331,0,2,false,false,false,3,3.0,false,1.0,"미안하다… 역부족이었어…!"
1332,0,2,false,false,false,3,3.0,false,1.0,"미, 미안… 꼼짝도 못 하겠어…"
1333,0,2,false,false,false,3,3.0,false,1.0,"이놈들… 두고 보자!"
1334,0,2,false,false,false,2,3.0,false,1.0,"살려줘!"
1335,0,2,false,false,false,2,3.0,false,1.0,"이쪽으로 오지 마!"
1336,0,2,false,false,false,2,3.0,false,1.0,"설치하는 동안 호위해줘!"
1337,0,2,false,false,false,2,3.0,false,1.0,"이것만 완성되면…!"
1338,0,2,false,false,false,2,3.0,false,1.0,"주위 안전 확보를 부탁해"
1339,0,2,false,false,false,2,3.0,false,1.0,"설치 작업을 하는 동안 지켜줘!"
1340,0,2,false,false,false,2,3.0,false,1.0,"설치 실패… 젠장!"
1341,0,2,false,false,false,2,3.0,false,1.0,"좋아, 설치 끝! 한판 해볼까!"
1342,0,2,false,false,false,2,3.0,false,1.0,"♪춤춰라~<br>  망자가 되어 영원히"
1343,0,2,false,false,false,2,3.0,false,1.0,"♪정적을~<br>  내 사랑으로 물들여 줄게"
1344,0,2,false,false,false,2,3.0,false,1.0,"♪절규만이~<br>  사랑을 표현하는 언어"
1345,0,2,false,false,false,3,3.0,false,1.0,"아무나 내 이야기 좀 들어줘~!"
1346,0,2,false,false,false,3,5.0,false,1.0,"자 그럼, 관측기록을…"
1347,0,2,false,false,false,3,5.0,false,1.0,"응? 저건 뭐지?"
1348,0,2,false,false,false,3,5.0,false,1.0,"드래곤족 졸개!?"
1349,0,2,false,false,false,3,7.0,false,1.0,"드래곤족이 쳐들어왔다!"
1350,0,2,false,false,false,2,5.0,false,1.0,"용서할 수 없다, 물리쳐주마!"
1351,0,2,false,false,false,2,5.0,false,1.0,"날뛰게 내버려 두지 않겠다!"
1352,0,2,false,false,false,2,5.0,false,1.0,"윽, 분하다… 관측기록이…!"
1353,0,2,false,false,false,3,5.0,false,1.0,"자… 성수를 모아야지"
1354,0,2,false,false,false,3,5.0,false,1.0,"마물 때문에 성수가!"
1355,0,2,false,false,false,3,5.0,false,1.0,"빨리 돌아가야지"
1356,0,2,false,false,false,3,5.0,false,1.0,"성수는 결국 못 모았어…"
1357,0,2,false,false,false,3,5.0,false,1.0,"그럼 빨리 가죠"
1358,0,2,false,false,false,3,5.0,false,1.0,"별일 없으면 좋겠네요"
1359,0,2,false,false,false,3,5.0,false,1.0,"서두르죠, 불길한 예감이 들어요"
1360,0,2,false,false,false,3,5.0,false,1.0,"점성술 결과를 빨리 전해야…"
1361,0,2,false,false,false,3,5.0,false,1.0,"오… 얼마 안 남았어요!"
1362,0,2,false,false,false,3,5.0,false,1.0,"덕분에 살았습니다"
1363,0,2,false,false,false,3,5.0,false,1.0,"그럼 저는 이만 용건이 있어서…"
1364,0,2,false,false,false,3,5.0,false,1.0,"으아아앗!?"
1365,0,2,false,false,false,3,5.0,false,1.0,"느… 늑대다!"
1366,0,2,false,false,false,3,5.0,false,1.0,"살려줘, 살려줘요!"
1367,0,2,false,false,false,3,5.0,false,1.0,"얼마 안 남았는데…!"
1368,0,2,false,false,false,2,5.0,false,1.0,"살려줘!"
1369,0,2,false,false,false,2,5.0,false,1.0,"아직 죽을 수 없어!"
1370,0,2,false,false,false,2,5.0,false,1.0,"빨리 처치해줘!"
1371,0,2,false,false,false,2,3.0,false,1.0,"뭐지…?"
1372,0,2,false,false,false,3,5.0,false,1.0,"점성술 결과를 전해야…!"
1373,0,2,false,false,false,3,5.0,false,1.0,"왜, 왜 이런 곳에 하팔릿이!?"
1374,0,2,false,false,false,3,5.0,false,1.0,"이쪽으로 온다!"
1375,0,2,false,false,false,3,5.0,false,1.0,"어휴… 험한 꼴을 당했군"
1376,0,2,false,false,false,3,5.0,false,1.0,"조금만 쉬자…"
1377,0,2,false,false,false,2,5.0,false,1.0,"하팔릿!?"
1378,0,2,false,false,false,2,5.0,false,1.0,"어떠냐, 꼴 좋다!"
1379,0,2,false,false,false,2,5.0,false,1.0,"…일단은 돌아와줬군…"
1380,0,2,false,false,false,2,3.0,false,1.0,"코볼드족 용병이다, 요격하라!"
1381,0,2,false,false,false,2,3.0,false,1.0,"이곳만은 반드시 지켜내겠다!"
1382,0,2,false,false,false,2,3.0,false,1.0,"무슨 일이 있어도 지켜내라!"
1383,0,2,false,false,false,2,3.0,false,1.0,"물러난 것 같군… 귀환하자"
1384,0,2,false,false,false,2,3.0,false,1.0,"이대론 위험하다, 후퇴!"
1385,0,2,false,false,false,2,3.0,false,1.0,"우리의 힘, 을 보여주마!"
1386,0,2,false,false,false,2,3.0,false,1.0,"곧, 보복하겠다"
1387,0,2,false,false,false,2,3.0,false,1.0,"토벌완료, 당분간은 안전하겠군"
1388,0,2,false,false,false,2,3.0,false,1.0,"더 이상의 전투는 위험하다! 후퇴하라!"
1389,0,2,false,false,false,2,5.0,false,1.0,"이 앞은 코볼드족이 지배하는 지역"
1390,0,2,false,false,false,2,5.0,false,1.0,"보급물자를 지켜라!"
1391,0,2,false,false,false,2,3.0,false,1.0,"옙!"
1392,0,2,false,false,false,2,3.0,false,1.0,"꾸엣!"
1393,0,2,false,false,false,2,3.0,false,1.0,"왜 그러십니까, 대장님?"
1394,0,2,false,false,false,2,3.0,false,1.0,"시선이 느껴진다… 설마…"
1395,0,2,false,false,false,2,3.0,false,1.0,"큭, 코볼드족이다!"
1396,0,2,false,false,false,2,3.0,false,1.0,"매복하고 있었나!?"
1397,0,2,false,false,false,2,3.0,false,1.0,"으앗!! 대장님! 뒤에…!"
1398,0,2,false,false,false,2,3.0,false,1.0,"칫, 무기를 들어라!"
1399,0,2,false,false,false,2,3.0,false,1.0,"꾸엣! 꾸엣!"
1400,0,2,false,false,false,2,3.0,false,1.0,"지금이다! 전속력으로 전진!"
1401,0,2,false,false,false,2,3.0,false,1.0,"도와줘서 고맙다"
1402,0,2,false,false,false,2,3.0,false,1.0,"누가 좀 도와줘!"
1403,0,2,false,false,false,2,3.0,false,1.0,"갈 길이 멀다, 준비는 되었나?"
1404,0,2,false,false,false,2,3.0,false,1.0,"문제 없습니다"
1405,0,2,false,false,false,2,3.0,false,1.0,"언제든지 상관없습니다!"
1406,0,2,false,false,false,2,3.0,false,1.0,"그럼 출발하죠"
1407,0,2,false,false,false,2,3.0,false,1.0,"꾸엣, 꾸에에에!"
1408,0,2,false,false,false,2,3.0,false,1.0,"무, 무슨 일이냐!?"
1409,0,2,false,false,false,2,3.0,false,1.0,"도망가버렸어"
1410,0,2,false,false,false,2,3.0,false,1.0,"다리가 높아서 무서웠나…"
1411,0,2,false,false,false,2,3.0,false,1.0,"거래처 사람이 기다릴 텐데…"
1412,0,2,false,false,false,2,3.0,false,1.0,"내가 쫓아갈게"
1413,0,2,false,false,false,2,3.0,false,1.0,"부탁해, 우리는 먼저 가 있을게"
1414,0,2,false,false,false,2,3.0,false,1.0,"꾸에에에에에!?"
1415,0,2,false,false,false,2,3.0,false,1.0,"무슨 일이야!?"
1416,0,2,false,false,false,2,3.0,false,1.0,"큭, 마물이……!"
1417,0,2,false,false,false,2,3.0,false,1.0,"덕분에 살았습니다"
1418,0,2,false,false,false,2,3.0,false,1.0,"녀석이 아직 안 왔어……"
1419,0,2,false,false,false,2,3.0,false,1.0,"괜찮아? 무슨 일 있었어?"
1420,0,2,false,false,false,2,3.0,false,1.0,"마물 때문에 초코보가 도망갔어"
1421,0,2,false,false,false,2,3.0,false,1.0,"아무튼, 무사해서 다행이야"
1422,0,2,false,false,false,2,3.0,false,1.0,"한발 늦었군, 빌어먹을"
1423,0,2,false,false,false,2,3.0,false,1.0,"녀석들을 묻어줘야지…"
1424,0,2,false,false,false,3,3.0,false,1.0,"누… 누가, 누가 좀 도와줘!"
1425,0,2,false,false,false,3,3.0,false,1.0,"헉, 헉… 헉, 헉…"
1426,0,2,false,false,false,3,3.0,false,1.0,"으갸악!"
1427,0,2,false,false,false,3,3.0,false,1.0,"가… 감사합니다!"
1428,0,2,false,false,false,3,3.0,false,1.0,"그럼 뒷일은 부탁합니다!"
1429,0,2,false,false,false,3,3.0,false,1.0,"게게겍!"
1430,0,2,false,false,false,3,3.0,false,1.0,"히이이익!?"
1431,0,2,false,false,false,2,3.0,false,1.0,"짤랑짤랑 잔뜩이야!"
1432,0,2,false,false,false,2,3.0,false,1.0,"짤랑짤랑 조금이야…"
1433,0,2,false,false,false,2,3.0,false,1.0,"치히히힛치, 치히힛치…"
1434,0,2,false,false,false,2,3.0,false,1.0,"룰루랄라~ 치칫~!"
1435,0,2,false,false,false,2,3.0,false,1.0,"젖뿌리 맛있닷치~!"
1436,0,2,false,false,false,2,3.0,false,1.0,"지, 지짓… 치칫"
1437,0,2,false,false,false,3,3.0,false,1.0,"헉… 지, 지, 집에 갈거닷치!"
1438,0,2,false,false,false,3,3.0,false,1.0,"…여긴 누구냣치?"
1439,0,2,false,false,false,3,3.0,false,1.0,"치짓치힛칫칫치…"
1440,0,2,false,false,false,3,3.0,false,1.0,"젖뿌리 더 달랏치!"
1441,0,2,false,false,false,3,3.0,false,1.0,"괜히 즐겁닷치!"
1442,0,2,false,false,false,3,3.0,false,1.0,"머리가 빙글빙글 돈닷치~"
1443,0,2,false,false,false,3,3.0,false,1.0,"왜, 들어갈 수, 없냐!?"
1444,0,2,false,false,false,3,3.0,false,1.0,"몇 번을 말해야 알아들어?"
1445,0,2,false,false,false,3,3.0,false,1.0,"목욕 춤이, 문제라, 고?"
1446,0,2,false,false,false,3,3.0,false,1.0,"그래, 그런 저속한 춤은 금지야"
1447,0,2,false,false,false,3,3.0,false,1.0,"어째서, 그렇지!?"
1448,0,2,false,false,false,3,3.0,false,1.0,"춤 때문에 불만이 쇄도하고 있어"
1449,0,2,false,false,false,3,3.0,false,1.0,"우리 전통, 을 모욕, 하다니!"
1450,0,2,false,false,false,3,3.0,false,1.0,"안 춘다고 약속하면 들어가도 좋아"
1451,0,2,false,false,false,3,3.0,false,1.0,"탕에 들어가기 전, 엔 반드시 춘다"
1452,0,2,false,false,false,3,3.0,false,1.0,"저속한 짓은 안 하겠다고 약속해!"
1453,0,2,false,false,false,2,3.0,false,1.0,"전통을, 모욕, 하지 마라!"
1454,0,2,false,false,false,2,3.0,false,1.0,"아름다운, 춤, 이해하지, 못 하다니…"
1455,0,2,false,false,false,2,3.0,false,1.0,"죽어도 춰야 한다면 그냥 돌아가"
1456,0,2,false,false,false,2,3.0,false,1.0,"문화의 차이다"
1457,0,2,false,false,false,3,3.0,false,1.0,"도와쭈랏치…"
1458,0,2,false,false,false,2,3.0,false,1.0,"고, 고맙땃치…"
1459,0,2,false,false,false,2,3.0,false,1.0,"오늘도… 실패했닷치…"
1460,0,2,false,false,false,3,3.0,false,1.0,"비키지, 않으면 억지로라도 들어, 가겠다!"
1461,0,2,false,false,false,3,3.0,false,1.0,"미안하지만 그렇게는 못 해!"
1462,0,2,false,false,false,3,3.0,false,1.0,"아말쟈군 진영을 강습한다!"
1463,0,2,false,false,false,2,2.0,false,1.0,"옙!!"
1464,0,2,false,false,false,3,3.0,false,1.0,"전원, 경계를 게을리하지 마라!"
1465,0,2,false,false,false,2,2.0,false,1.0,"옙!!"
1466,0,2,false,false,false,3,3.0,false,1.0,"간닷!!"
1467,0,2,false,false,false,2,3.0,false,1.0,"오오오!"
1468,0,2,false,false,false,3,5.0,false,1.0,"전방에서 적습, 방심하지 마라!"
1469,0,2,false,false,false,2,2.0,false,1.0,"예엡!!"
1470,0,2,false,false,false,3,5.0,false,1.0,"뒤, 뒤에서도 적이!"
1471,0,2,false,false,false,3,5.0,false,1.0,"협공!?"
1472,0,2,false,false,false,3,5.0,false,1.0,"작전이 새어나갔나…!"
1473,0,2,false,false,false,3,5.0,false,1.0,"좋아, 이대로 적 진영으로 향한다!"
1474,0,2,false,false,false,3,5.0,false,1.0,"후퇴하라, 재정비한다!"
1475,0,2,false,false,false,3,5.0,false,1.0,"…불길한 예감이 드는군"
1476,0,2,false,false,false,2,3.0,false,1.0,"드래곤용 대포의 위력을 보여주마!"
1477,0,2,false,false,false,2,3.0,false,1.0,"포격 맛이나 봐라!!"
1478,0,2,false,false,false,2,3.0,false,1.0,"네놈들을 죽이기 위한 병기다!!"
1479,0,2,false,false,false,2,3.0,false,1.0,"이 빌어먹을 용이!"
1480,0,2,false,false,false,2,3.0,false,1.0,"전쟁신 할로네를 위해!"
1481,0,2,false,false,false,2,3.0,false,1.0,"네놈들에겐 절대 지지 않는다!"
1482,0,2,false,false,false,2,3.0,false,1.0,"우리의 승리다!"
1483,0,2,false,false,false,2,3.0,false,1.0,"우리의 힘을 보았느냐, 드래곤족!"
1484,0,2,false,false,false,3,5.0,false,1.0,"음, 적이 보이질 않는군!?"
1485,0,2,false,false,false,3,5.0,false,1.0,"설마 겁이라도 먹었나…?"
